ds,orig,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,res
2017-01-04 00:00:00,0.25,-98.16380973401706,-2.5543625189789307,3.7110688142995305,3.586025299445822,-5.606965873227799,9.08551675215716,-16.935711181504466,12.905268064143822,-100.74944995635637,194.97242033403828,2.842170943040401e-14
2017-01-04 03:00:00,246.5,8.766931852024918,134.19660234376425,4.938600720687519,4.584343197103949,-4.574092271849962,8.463562204623894,-16.97764565168404,12.873408926147892,-100.74346905604524,194.97175773522682,0.0
2017-01-04 06:00:00,402.75,101.4696450882912,196.39144358802122,5.175556510871656,5.316358409814635,-3.4825876171652297,7.822291214157894,-17.01619200546926,12.839312884520487,-100.7369193330332,194.97109125999063,-1.1368683772161603e-13
2017-01-04 09:00:00,130.5,-101.9948656393443,127.76502854474028,4.232237940470871,5.674583328907985,-2.333709111429357,7.1641744295557395,-17.05103739926936,12.80296796429661,-100.72980096946968,194.97042091154123,0.0
2017-01-04 12:00:00,0.0,-89.29605387232736,-14.001900067498378,2.4412947371808933,5.56532419317324,-1.1304732367465613,6.491682499614382,-17.081868989494335,12.764362190511061,-100.72211414750383,194.96974669309088,0.0
2017-01-04 15:00:00,0.0,46.351230858411256,-147.31679917555047,0.18785094044226022,4.984025748045633,0.11608634130920335,5.807286073130386,-17.1083739325535,12.72348358819889,-100.7138590492849,194.96906860785126,0.0
2017-01-04 18:00:00,0.0,99.82520787499811,-197.93019455932944,-2.1636862400917765,3.9525319163967843,1.38925360951521,5.1134557989005085,-17.13023938485654,12.680320182395029,-100.70503585696211,194.96838665903422,2.842170943040401e-14
2017-01-04 21:00:00,0.0,37.792519356983135,-132.86946111492426,-4.26048333601577,2.4936779311761534,2.671321244571082,4.412662325721597,-17.1471525028131,12.634859998134202,-100.69564475268459,194.96770084985152,2.842170943040401e-14
2017-01-05 00:00:00,0.25,-97.60505893511987,5.659187645603791,-5.796001843915963,0.6303018368340145,3.944579111675394,3.707376302390246,-17.158800442832515,12.5870910604514,-100.68568591860172,194.9670111835152,2.842170943040401e-14
2017-01-05 03:00:00,231.75,2.909571184807723,139.07578952583611,-6.475277001625843,-1.6147583221799544,5.191317076027343,3.0000683777033172,-17.164870361324763,12.537001394381642,-100.67515953686284,194.96631766323728,2.842170943040401e-14
2017-01-05 06:00:00,379.75,97.00452011631577,194.6593701159231,-6.0297597228471735,-4.192248825547627,6.393825002825534,2.293209200457509,-17.1650494086221,12.484579018882531,-100.66406578961677,194.96562029222918,5.684341886080802e-14
2017-01-05 09:00:00,114.0,-97.75770084935075,124.37438122024147,-4.388295280838698,-6.935348699315459,7.534392757268913,1.5892694194495784,-17.159025017238196,12.429812235093275,-100.6524048590132,194.96491907370307,0.0
2017-01-05 12:00:00,0.0,-71.91671603352886,-15.643281320564784,-1.8680009671230409,-9.608273374951581,8.595310204556483,0.8907196834761949,-17.146486331934153,12.372691056400116,-100.6401769272012,194.96421401087082,0.0
2017-01-05 15:00:00,0.0,57.69844842156528,-146.13849273905086,1.1459977768141245,-11.987057239882217,9.55886720988679,0.20003064133424964,-17.1271255813209,12.313208580039335,-100.62738217633006,194.96350510694427,0.0
2017-01-05 18:00:00,0.0,103.4789010665529,-193.32626296060965,4.287415304760591,-13.866574476807303,10.407353638459078,-0.48032705817967786,-17.10063905553807,12.251361964775871,-100.61402078854888,194.96279236513516,0.0
2017-01-05 21:00:00,0.0,32.360340110287524,-123.9565496144089,7.18376639437807,-15.045141646757662,11.12305935547183,-1.1478827662688,-17.066726529194494,12.187151853843943,-100.6000929460072,194.96207578865568,0.0
2017-01-06 00:00:00,0.25,-107.92646540558117,14.714186655416349,9.423998005499358,-15.321123969618009,11.688367698401395,-1.800210647560043,-17.02509341921152,12.120584532790188,-100.58559883085393,194.96135538071735,2.842170943040401e-14
2017-01-06 03:00:00,247.75,5.360466361771996,147.17791435801303,10.587415143499713,-14.496816556961539,12.089816588061828,-2.4351095583294584,-16.97544646868856,12.051667613339298,-100.57053862523834,194.96063114453204,-5.684341886080802e-14
2017-01-06 06:00:00,403.25,110.59032431052647,196.04939494717325,10.309936930627867,-12.446118321186407,12.32923565407856,-3.050680379712775,-16.917495058586113,11.980411345077052,-100.5549125113098,194.95990308331193,-5.684341886080802e-14
2017-01-06 09:00:00,103.0,-110.75697496261418,116.28708544854481,8.51191510767791,-9.285519319890252,12.412617014893666,-3.645451225387706,-16.8509595185006,11.906836926225349,-100.53872067121749,194.95917120026846,2.842170943040401e-14
2017-01-06 12:00:00,0.0,-69.2521182567897,-28.532260634864773,5.405995129526574,-5.241496406269861,12.346357451831052,-4.218354871913898,-16.775564404650623,11.830969781628006,-100.52196328711076,194.958435498614,0.0
2017-01-06 15:00:00,0.0,62.65169166189625,-160.24495056270484,1.2851940223752907,-0.5753212752259306,12.136971217533699,-4.768441567169871,-16.691034670445685,11.752835733319785,-100.50464054113883,194.95769598156014,0.0
2017-01-06 18:00:00,0.0,107.52205803927423,-204.45809760655888,-3.5242698552371765,4.418533046003542,11.790981943445509,-5.294770937835491,-16.59709526929456,11.672460603334912,-100.48675261545074,194.95695265231868,-2.842170943040401e-14
2017-01-06 21:00:00,0.0,38.596446640501945,-134.53401509446985,-8.602566974906928,9.43731989744744,11.314913261010592,-5.7964026105902215,-16.493471154606706,11.589870213708007,-100.46829969219587,194.95620551410158,2.842170943040401e-14
2017-01-07 00:00:00,0.25,-104.9492624470542,10.13521917478113,-13.188273113594668,14.178048073028963,10.715288801672742,-6.272396212113707,-16.379887279790932,11.505090386473446,-100.44928195352354,194.95545457012074,2.842170943040401e-14
2017-01-07 03:00:00,219.0,-29.9042647697528,154.03726549900588,-16.440877918481686,18.343977774024165,9.998632196875757,-6.721811369085516,-16.256068598256554,11.418146943665683,-100.4296995815828,194.9546998235879,-5.684341886080802e-14
2017-01-07 06:00:00,419.75,104.61815728536455,219.23387101669903,-17.577965468550314,21.696463633509865,9.171467078063703,-7.143707708185247,-16.121740063412716,11.329065707319167,-100.40955275852316,194.95394127771507,1.1368683772161603e-13
2017-01-07 09:00:00,142.25,-105.34076004512703,149.05008427195602,-16.132047305850836,24.14396771841351,8.240317076680494,-7.537144856092573,-15.976626628668422,11.237872499468159,-100.38884166649358,194.95317893571428,-2.842170943040401e-14
2017-01-07 12:00:00,0.0,-96.00504447600629,-6.5025021229031585,-12.374007159391814,25.662044165750125,7.211705824169972,-7.901182439486916,-15.820453247432884,11.144593142147393,-100.36756648764332,194.95241280079688,0.0
2017-01-07 15:00:00,0.0,51.78686551327484,-159.130064761668,-6.751049604322391,26.234460016192198,6.092444865242094,-8.234880085048125,-15.652944873115242,11.049253457391261,-100.34572740412187,194.9516428761752,2.842170943040401e-14
2017-01-07 18:00:00,0.0,110.77611196099343,-223.36836075585668,0.2896207842077351,25.84206071230043,4.8922673427185766,-8.537297419455726,-15.473826459124501,10.951879267234009,-100.32332459807827,194.95086916506102,-5.684341886080802e-14
2017-01-07 21:00:00,0.0,39.219995620052075,-156.86348435388695,8.144977853323063,24.458266184642923,3.628331911413443,-8.807494069389227,-15.282822958869964,10.852496393710386,-100.30035825166185,194.95009167066607,2.842170943040401e-14
2017-01-08 00:00:00,0.25,-110.14475159931564,-10.86767465060258,15.58870913924316,22.054495144598125,2.3197984453307647,-9.044529661528257,-15.07965932576074,10.751130658854619,-100.2768285470217,194.94931039620224,0.0
2017-01-08 03:00:00,248.25,-6.052147298926274,132.24340034892916,21.23868060046118,18.602108485008326,0.9858846370103702,-9.247463822552444,-14.864060513205793,10.647807884701118,-100.25273566630722,194.94852534488157,0.0
2017-01-08 06:00:00,410.25,101.69087266526583,189.91699089377863,23.696462426259597,14.088762867926837,-0.35419182100765834,-9.415356179141462,-14.635751474614407,10.542553893284527,-100.2280797916675,194.9477365199156,-5.684341886080802e-14
2017-01-08 09:00:00,133.75,-93.2581899318025,116.91872681658447,21.921296976632032,8.611625570236304,-1.6812132361836256,-9.547219275457946,-14.394504245912627,10.435394506639298,-100.20286110525196,194.94694392451655,0.0
2017-01-08 12:00:00,0.0,-88.41666547368358,-8.929661033687424,16.547551832578993,2.4614697899745166,-2.975961915977732,-9.641877325597097,-14.14027919309365,10.326355546799528,-100.17707978920981,194.94614756189625,0.0
2017-01-08 15:00:00,0.0,20.67522062727979,-102.50072956482141,8.63244982265527,-4.026603736834357,-4.219220167849956,-9.69810746113728,-13.87308376466832,10.215462835800144,-100.15073602569015,194.94534743526629,0.0
2017-01-08 18:00:00,0.0,61.052213775502274,-125.99200650135936,-0.7667862245840832,-10.517494274166362,-5.391770299260586,-9.714686813656854,-13.59292540914678,10.102742195675315,-100.12382999684245,194.94454354783886,0.0
2017-01-08 21:00:00,0.0,26.937244923417367,-75.11044412279314,-10.521694473652806,-16.67610108599757,-6.474394617669735,-9.690385693555159,-13.299818396218457,9.988219448459583,-100.09636188481562,194.94373590282555,-2.842170943040401e-14
2017-01-09 00:00:00,0.25,-43.54804884155628,10.503343128673919,-19.218857061338593,-22.167323436303757,-7.447875430537528,-9.623893400410314,-12.99385800639396,9.871920416187265,-100.06833187175928,194.94292450343852,0.0
2017-01-09 03:00:00,85.25,-6.529404109341617,69.63487548124891,-25.373617117497666,-26.656060589061198,-8.292995045324123,-9.513677508196338,-12.675361245787927,9.753870920892965,-100.03974013982244,194.94210935288945,0.0
2017-01-09 06:00:00,138.0,37.325373434344606,84.11174225893258,-27.501317771986198,-29.807211808245725,-8.990535769489702,-9.358151864781615,-12.34469884662091,9.634096784611044,-100.01058687115412,194.94129045439,2.842170943040401e-14
2017-01-09 09:00:00,34.75,-36.11086971474808,53.06702410361496,-24.620407290814295,-31.378714721035067,-9.521279910494394,-9.155730318034081,-12.002241541113483,9.512623829376013,-99.98087224790406,194.94046781115247,0.0
2017-01-09 12:00:00,0.0,-14.491348417201479,-10.205562989060756,-17.761754484606694,-31.498547060759766,-9.867875386978389,-8.90507445129623,-11.64836006148624,9.38947787722222,-99.95059645222122,194.93964142638856,0.0
2017-01-09 15:00:00,0.0,37.82158885814078,-73.35702591583404,-8.45933330014183,-30.37475828595676,-10.024580973129835,-8.606201630357873,-11.283425139959819,9.264684750184104,-99.91975966625465,194.93881130330993,0.0
2017-01-09 18:00:00,0.0,54.213172758358965,-102.78595068936828,1.752882315801636,-28.195231502993423,-10.003826983744124,-8.261124032570839,-10.907807508754992,9.138270270296369,-99.88836207215412,194.9379774451288,0.0
2017-01-09 21:00:00,0.0,17.32567292640054,-79.50309880755968,11.44605490581086,-25.14333656685859,-9.821027893118028,-7.873382927164514,-10.521877900092113,9.010260259593169,-99.85640385206855,194.93713985505693,-2.842170943040401e-14
2017-01-10 00:00:00,0.25,-72.7698722900525,-2.118546430501625,19.611892969935585,-21.402443332541242,-9.491256878562542,-7.446860880353636,-10.126007046192054,8.880680540109092,-99.82388518814709,194.936298536306,2.842170943040401e-14
2017-01-10 03:00:00,214.25,26.957534101908728,100.94253514712003,25.3472414975912,-17.155921655030156,-9.029573721614716,-6.985453854127295,-9.720565679275204,8.749556933878454,-99.79080626253914,194.9354534920881,0.0
2017-01-10 06:00:00,339.0,86.71734209826904,157.57652162754357,27.748945478192887,-12.58714138931422,-8.451038203811143,-6.493057810474821,-9.305924531562288,8.616915262935873,-99.75716725739366,194.93460472561486,-5.684341886080802e-14
2017-01-10 09:00:00,115.5,-91.52386534513016,107.56690896254159,26.253165830393,-7.863041529010263,-7.77071010668867,-5.973568711385261,-8.882454335273957,8.482781349315799,-99.72296835486036,194.93375224009827,0.0
2017-01-10 12:00:00,0.0,-85.61026433147913,-15.665034999516394,21.655158169032738,-3.086668601489219,-7.003649211784228,-5.4308825188477226,-8.45052582263079,8.347181015052536,-99.68820973708817,194.93289603875039,-2.842170943040401e-14
2017-01-10 15:00:00,0.0,42.60619559390124,-143.79601575873895,15.101393683573896,1.6434620818660994,-6.16491530063453,-4.868895194851357,-8.010509725853426,8.210140082180597,-99.65289158622647,194.93203612478288,0.0
2017-01-10 18:00:00,0.0,98.77817784694075,-199.00735177648554,7.75970220932028,6.207476563830966,-5.269568154776361,-4.291502701385404,-7.562776777162394,8.071684372734419,-99.61701408442423,194.93117250140753,-2.842170943040401e-14
2017-01-10 21:00:00,0.0,38.84578337187646,-138.12316194141536,0.6627512207584367,10.4760261469906,-4.332667555746566,-3.702601000439075,-7.107697708778394,7.93183970874857,-99.58057741383105,194.93030517183638,0.0
2017-01-11 00:00:00,0.25,-100.26324791469855,1.8733442894865735,-5.734115458711255,14.31853738098591,-3.3692732850818565,-3.1060860540014024,-6.6456432529220475,7.790631912257254,-99.54358175659598,194.9294341392814,-2.842170943040401e-14
2017-01-11 03:00:00,250.75,6.857064856484445,145.41535360756689,-11.120763206517708,17.605008915280028,-2.394445124319166,-2.5058538240615675,-6.176984141813888,7.6480868052951285,-99.50602729486829,194.9285594069541,5.684341886080802e-14
2017-01-11 06:00:00,411.5,101.4576055453564,211.09114971351025,-15.206357054632136,20.224739053878086,-1.4232428549954286,-1.9058002726086616,-5.702091107674566,7.504230209896542,-99.46791421079718,194.92768097806666,0.0
2017-01-11 09:00:00,140.25,-102.08666352652709,142.19583891367478,-17.849580223163922,22.135643221625212,-0.4707262586471623,-1.3098213616319259,-5.22133488272481,7.3590879480960805,-99.42924268653194,194.92679885583075,2.842170943040401e-14
2017-01-11 12:00:00,0.0,-95.83440230122338,-5.968245952774161,-19.253124909593996,23.31604155154386,0.4480448831887135,-0.7218130531205558,-4.735086199185109,7.212685841928003,-99.39001290422169,194.9259130434583,0.0
2017-01-11 15:00:00,0.0,46.51659423797839,-150.1287359381413,-19.722765353455753,23.766418900376742,1.3180270400094456,-0.14567130906367315,-4.243715789276068,7.065049713426748,-99.35022504601594,194.9250235441614,2.842170943040401e-14
2017-01-11 18:00:00,0.0,104.64591998132792,-209.8906509682701,-19.607639901686262,23.529901913852118,2.1248989997302363,0.4147079085496598,-3.7475943852185205,6.9162053846270775,-99.30987929406372,194.92413036115158,2.842170943040401e-14
2017-01-11 21:00:00,0.0,39.05852800441928,-145.5013496358255,-19.221475551664145,22.677149978868467,2.858374941014858,0.9554286377302175,-3.2470927192327745,6.7661786775629995,-99.26897583051436,194.92323349764098,-5.684341886080802e-14
2017-01-12 00:00:00,0.25,-105.45791584531602,-1.508821231218939,-18.619551926105622,21.282076188946444,3.5143858871513647,1.4725949164887742,-2.7425815235395277,6.614995414269307,-99.22751483751694,194.9223329568412,-2.842170943040401e-14
2017-01-12 03:00:00,257.25,5.150139522483175,144.45608023073146,-17.794827650339872,19.421189871925783,4.090925111199002,1.9623107828362825,-2.234431530359551,6.462681416780335,-99.18549649722087,194.9214287419642,5.684341886080802e-14
2017-01-12 06:00:00,423.0,105.31652741666349,209.88221851672205,-16.74392844211195,17.171977979322374,4.588675354956736,2.4206802747835616,-1.7230134719133332,6.309262507130369,-99.14292099177547,194.9205208562221,0.0
2017-01-12 09:00:00,146.25,-102.9298133785491,141.41363610418458,-15.464875765466783,14.612366655652066,5.0089917274084295,2.8438074303414598,-1.2086980804216303,6.154764507354221,-99.09978850332962,194.9196093028264,0.0
2017-01-12 12:00:00,0.0,-101.45225533090854,-6.162176533009289,-13.9664294051704,11.829883621691868,5.353229337538077,3.2277962875208113,-0.6918560881048567,5.999213239486014,-99.05609921403291,194.91869408498923,0.0
2017-01-12 15:00:00,0.0,41.79044424663364,-149.21205988967574,-12.267511161528493,8.921934427643968,5.622743294329645,3.568750884332479,-0.17285822718372407,5.842634525560321,-99.01185330603442,194.9177752059223,2.842170943040401e-14
2017-01-12 18:00:00,0.0,103.86414656165859,-211.12747298116338,-10.389785430263094,5.988667219126529,5.8188887067673365,3.862775258787223,0.3479247701211155,5.685054187611549,-98.9670509614835,194.91685266883763,0.0
2017-01-12 21:00:00,0.0,42.01417542057024,-149.20844883435112,-8.371299920913668,3.125724868282738,5.943020683834792,4.105973448896026,0.8701221715891139,5.526498047674207,-98.9216923625292,194.91592647694685,2.842170943040401e-14
2017-01-13 00:00:00,0.25,-103.35068663762367,-3.5849248595508327,-6.325017904554222,0.4201114596193492,5.996494334516318,4.294449492669571,1.3933632449995892,5.366991927782706,-98.87577769132093,194.91499663346212,0.0
2017-01-13 03:00:00,256.75,5.1224969716284345,144.4398960746742,-4.373102125765694,-2.0528580361422994,5.980062325751321,4.424909870163374,1.9172772581319935,5.2065616499714675,-98.82930713000789,194.91406314159508,0.0
2017-01-13 06:00:00,421.0,103.16792991172723,210.6815440209116,-2.6300270019965843,-4.225556975413176,5.8915749761830245,4.496963409728801,2.4414934787657336,5.0452330362749125,-98.7822808607392,194.91312600455765,0.0
2017-01-13 09:00:00,146.5,-101.27308109799554,140.73820906053626,-1.1948125768823257,-6.035576173135822,5.726309841937802,4.512791702234502,2.965641174679965,4.8830319087276735,-98.73469906566437,194.9121852255619,-5.684341886080802e-14
2017-01-13 12:00:00,0.0,-98.22656113359426,-8.615534590818582,-0.12069673405789373,-7.42534094312551,5.479051899024278,4.475083736770978,3.4893347955498997,4.719984089364127,-98.68656192693244,194.9112408078194,-2.842170943040401e-14
2017-01-13 15:00:00,0.0,44.930569255950275,-151.5144541598749,0.5558515881227643,-8.343808629196639,5.144465543555055,4.386726961378324,4.012110911997082,4.556115400218532,-98.63786962669253,194.91029275454207,-2.842170943040401e-14
2017-01-13 18:00:00,0.0,103.26579901188718,-209.53772636358474,0.8147752381640303,-8.756362194095773,4.7167359898250245,4.251201333654247,4.5334065989767955,4.391451663325326,-98.58862234709412,194.90934106894204,-2.842170943040401e-14
2017-01-13 21:00:00,0.0,39.60020589343491,-145.53197975829443,0.6837011992509358,-8.662682649619876,4.190362030790199,4.072221821020859,5.052587278753577,4.226018700719363,-98.53882027028654,194.90838575423098,2.842170943040401e-14
2017-01-14 00:00:00,0.25,-103.36304902340699,-2.0313783028320587,0.2893289195568835,-8.112216716188922,3.565977094432485,3.8535725041627447,5.568959954639114,4.059842334434694,-98.48846357841869,194.90742681362073,2.842170943040401e-14
2017-01-14 03:00:00,257.25,7.722764561799224,144.02248179811082,-0.20626129232258572,-7.194330065022284,2.862615720536088,3.599049505748117,6.081819587961482,3.8929483865059638,-98.43755245364011,194.9064642503233,0.0
2017-01-14 06:00:00,419.75,103.64282498329423,210.49955630604015,-0.6327948031458815,-6.0118247003837295,2.104554457283528,3.312448948445039,6.590461140048623,3.7253626789675796,-98.3860870780998,194.90549806755024,5.684341886080802e-14
2017-01-14 09:00:00,147.75,-100.98241892085476,142.71210046771776,-0.8414763674933965,-4.67379246308359,1.316269088142911,2.997566954921885,7.094179572228599,3.55711103385389,-98.33406763394701,194.9045282685137,0.0
2017-01-14 12:00:00,0.0,-100.50596654902152,-6.193902277321527,-0.7891818950424823,-3.2939339951673396,0.5222353965828622,2.6581996478470917,7.592269845829114,3.3882192731994505,-98.2814943033312,194.90355485642556,0.0
2017-01-14 15:00:00,0.0,42.92800632015597,-150.50372212019622,-0.4683530753425248,-1.9779541478904947,-0.25307083392848334,2.298143149888632,8.08402692217829,3.2187132190387144,-98.22836726840154,194.90257783449763,2.842170943040401e-14
2017-01-14 18:00:00,0.0,104.89740104913189,-213.4747063931167,0.10765360675607932,-0.8106429772082423,-0.9851738199227231,1.9212035044902183,8.568735841828731,3.0486186934061035,-98.17468671130716,194.90159720594178,2.842170943040401e-14
2017-01-14 21:00:00,0.0,43.41524134552358,-153.0395558261382,0.8841456788603809,0.15477650114864083,-1.6495977779314248,1.531226768708551,9.045641631720041,2.8779615183359364,-98.12045281419725,194.90061297396974,0.0
2017-01-15 00:00:00,0.25,-105.32873187071824,-5.018612572376954,1.7355856372974112,0.8968505134570411,-2.2218669244862603,1.1320702424239395,9.513978075967811,2.7067675158629476,-98.06566575922129,194.8996251417936,0.0
2017-01-15 03:00:00,256.25,-1.6443136540305572,146.52708613675716,2.515576514376047,1.4058487565972235,-2.678138430022875,0.7275915560287819,9.972978628176154,2.535062508021262,-98.01032572852829,194.8986337126251,-5.684341886080802e-14
2017-01-15 06:00:00,432.5,105.36455107171008,215.33065293929351,3.0724882689063886,1.6803586904874186,-2.997654154515733,0.3216483399155216,10.421876741948783,2.3628723168455847,-97.95443290426768,194.89763868967609,0.0
2017-01-15 09:00:00,153.0,-101.83719868996555,143.0183137604685,3.2759659598995357,1.7415170959918949,-3.165477593700512,-0.08190177552373991,10.859905870889554,2.1902227643702488,-97.89798746858844,194.89664007615852,0.0
2017-01-15 12:00:00,0.0,-101.3993119867884,-10.071028564762749,3.1324595765654144,1.6400874658850912,-3.1811003241984537,-0.47919357957718356,11.28629946860248,2.0171396726297215,-97.8409896036402,194.89563787528428,0.0
2017-01-15 15:00:00,0.0,44.61144248980446,-155.469454343125,2.6976467975675136,1.4269221640783765,-3.0553880426062956,-0.8663015167622696,11.700290988691474,1.8436488636584252,-97.78343949157195,194.89463209026528,-2.842170943040401e-14
2017-01-15 18:00:00,0.0,104.71968012415778,-214.80042795712444,2.0373418162497217,1.1467109847334271,-2.803286935819666,-1.239193486228066,12.101113884760236,1.6697761594907525,-97.72533731453292,194.89362272431322,-5.684341886080802e-14
2017-01-15 21:00:00,0.0,41.57290931963318,-150.81556156937322,1.2292498434710022,0.8384134695269624,-2.4406155048767517,-1.5938710769228892,12.488001610412775,1.495547382161408,-97.66668325467238,194.8926097806399,0.0
2017-01-16 00:00:00,0.25,-104.448407824289,-3.7704400829551323,0.3769887279584259,0.5385025518476444,-1.9856613168144412,-1.9262737970228465,12.86018761925283,1.3209883537046214,-97.6074774941396,194.8915932624575,2.842170943040401e-14
2017-01-16 03:00:00,259.0,4.9451590788026065,146.16512855102576,-0.40827047758833457,0.28541883159428755,-1.4609988504890972,-2.2323203522784665,13.216905364884484,1.1461248961548745,-97.54772021508363,194.89057317297753,-5.684341886080802e-14
2017-01-16 06:00:00,427.0,104.6243625170213,214.7400142797642,-1.0115276219717988,0.11516592961546453,-0.8905947042049446,-2.5079294484403816,13.557388300911478,0.9709828315465299,-97.48741159965401,194.8895495154121,1.1368683772161603e-13
2017-01-16 09:00:00,152.5,-100.94582798964115,145.6475391645414,-1.335775026403395,0.0431813188524438,-0.29852600191516326,-2.7490197912592538,13.880869880937672,0.7955879819141739,-97.42655182999985,194.8885222929731,0.0
