ds,orig,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,res
2017-03-22 03:00:00,84606.0,92.83000570976183,-122.26914141240617,-257.61838633057357,-380.2514794820204,-141.114873673105,94.12057269194571,-210.095937719609,11.802173678158125,85518.59706653786,1.4551915228366852e-11
2017-03-22 06:00:00,84602.0,-89.78122212967831,-111.51140597371446,-172.34781816904047,-327.59366599270606,-112.38738450053447,98.07246079868187,-212.0541802992012,10.99863274518261,85518.60458352102,-1.4551915228366852e-11
2017-03-22 09:00:00,84892.0,-91.1835572971202,-25.1026171928989,-61.8092598692325,-263.9336915294455,-82.74501468900645,101.93324366261052,-213.96664289587414,10.195461888444786,85518.61207792253,0.0
2017-03-22 12:00:00,85376.0,79.4340500258571,66.60909738294944,56.04815269590524,-191.61462848946147,-52.356358730651735,105.70009016511887,-215.83261440774587,9.392661607983124,85518.61954975004,0.0
2017-03-22 15:00:00,85418.0,-67.09620842981404,38.862175018082766,161.66757692974883,-112.97954927009809,-21.390011117965887,109.37016918802844,-217.65138373277796,8.590232403123855,85518.62699901167,0.0
2017-03-22 18:00:00,85688.0,55.49814083365515,-0.5653867899204009,233.51232823530555,-30.371526268491145,9.985433656816069,112.94064961284809,-219.42223976921005,7.788174773835965,85518.63442571516,1.4551915228366852e-11
2017-03-22 21:00:00,85794.0,-47.36023657753986,71.37382340139516,253.6261159623804,53.8663681179804,41.60138110137227,116.4087003212951,-221.14447141519486,6.986489220071062,85518.64182986825,-1.4551915228366852e-11
2017-03-23 00:00:00,85980.0,4.169514752941516,115.94265410230192,227.3012993615836,137.50878471324856,73.28923672343296,119.7714901950694,-222.81736756879823,6.185176241294356,85518.64921147893,0.0
2017-03-23 03:00:00,86028.0,42.03170670020187,71.88148235359364,167.7947647787972,218.78486225689065,104.88040603058943,123.02618811567983,-224.4402171281034,5.384236337283741,85518.65657055506,0.0
2017-03-23 06:00:00,85886.0,-17.07571765738345,-43.48842094086244,90.98070640257582,295.9719065792214,136.20629453050242,126.16996296487842,-226.01230899122837,4.583670007869228,85518.66390710443,0.0
2017-03-23 09:00:00,85778.0,-44.0548842660377,-148.8860119038297,12.46494742328179,367.25589055988837,167.09830773105853,129.1999836241914,-227.53293205616953,3.7834777526549956,85518.67122113497,0.0
2017-03-23 12:00:00,85796.0,-45.63180650257661,-157.39212483529033,-53.72283576324566,430.5846994812495,197.38785113977954,132.1134189753708,-229.00137522134014,2.9836600715579125,85518.67851265449,1.4551915228366852e-11
2017-03-23 15:00:00,86024.0,45.45456917627359,-56.683844897056446,-101.11729301802347,484.07972882393926,226.90633026432624,134.9074378999949,-230.41692738451079,2.1842174642342727,85518.68578167082,0.0
2017-03-23 18:00:00,86204.0,47.19441835584893,78.79134886185656,-130.10386655092074,526.754438262785,255.48515061239408,137.57920927978105,-231.77887744406,1.3851504304098572,85518.69302819192,-1.4551915228366852e-11
2017-03-23 21:00:00,86256.0,-40.393300036945845,171.65346715472648,-142.3881469486486,557.8461627453783,282.95571769173074,140.12590199627283,-233.08651429782785,0.5864594698278183,85518.70025222549,0.0
2017-03-24 00:00:00,86312.0,-43.65993690976874,182.7046435759364,-139.70891191457653,576.813611289618,309.1494370100143,142.544684931118,-234.339126844106,-0.21185491771657725,85518.70745377947,0.0
2017-03-24 03:00:00,86312.0,-22.995402093269096,114.49016413773887,-124.45054482421811,584.0563605514747,333.8978586139735,144.8327269660513,-235.53600398106457,-1.0097922324975486,85518.7146328618,0.0
2017-03-24 06:00:00,86312.0,55.14862530382344,-6.74173758576786,-101.16628949234945,580.4749261087036,357.05927578419437,146.98719698263363,-236.6764346066478,-1.8073519747719435,85518.72178948017,0.0
2017-03-24 09:00:00,86152.0,-32.39553964909175,-113.56948088950993,-74.94481243068799,566.9431000780116,378.5967866500147,149.0052638625823,-237.75970761906055,-2.60453364479661,85518.72892364254,0.0
2017-03-24 12:00:00,86106.0,-59.53486349196326,-153.83220345893702,-50.87538117665622,544.295318065332,398.51344687725026,150.8840989179388,-238.78511434684924,-3.4013367429326244,85518.73603535682,0.0
2017-03-24 15:00:00,86272.0,60.037422646297145,-112.76299559160329,-33.02178269092033,513.4655824670474,416.8674819655313,152.62098617273318,-239.75205883049668,-4.197760769332605,85518.74312463072,1.4551915228366852e-11
2017-03-24 18:00:00,86312.0,31.61359944733003,-35.30132819985656,-21.33348166421889,475.980649754679,433.730909873606,154.21363977593813,-240.6603752355153,-4.993805224218658,85518.75019147224,0.0
2017-03-24 21:00:00,86312.0,-25.73675087672089,42.65580907258789,-14.643820006109788,433.43137081993433,449.17574855975363,155.65993980735635,-241.51006365800416,-5.789469607917116,85518.75723588912,-1.4551915228366852e-11
2017-03-25 00:00:00,86312.0,-52.43039397686503,98.69777444487683,-11.228637962127072,386.85109489041037,463.27401598270495,156.9577820814906,-242.30113992910992,-6.584753420650084,85518.76425788926,0.0
2017-03-25 03:00:00,86312.0,-33.64739875734387,115.0493983825913,-8.157273033964943,336.19449945690815,476.09773010079135,158.1050624134169,-243.03361988025725,-7.379656162657038,85518.7712574805,0.0
2017-03-25 06:00:00,86312.0,37.123671871004326,82.39589940840109,-2.5524758610558003,281.3177810973747,487.7189088726568,159.09967661767277,-243.70751934257538,-8.174177334281683,85518.7782346708,-1.4551915228366852e-11
2017-03-25 09:00:00,86206.0,39.8336387774391,14.508153577427365,5.510160343306585,222.5049376511971,498.2095702565632,159.9395205090737,-244.32285414719362,-8.968316435624525,85518.78518946782,0.0
2017-03-25 12:00:00,86010.0,-39.20463434375192,-58.54178780041115,14.940019446431267,160.39177179695042,507.641732211363,160.622489902383,-244.87964012544973,-9.76207296708138,85518.79212187957,0.0
2017-03-25 15:00:00,85990.0,38.59438808773484,-108.95454530111489,24.48589162398579,95.77467990528538,516.0874126953701,161.14648061234666,-245.3778931085251,-10.555446428995957,85518.7990319139,0.0
2017-03-25 18:00:00,85936.0,33.178960365881785,-105.98928681094372,32.55454863178923,29.48790536286656,523.6186296670547,161.50938845390178,-245.8176289278096,-11.348436321451388,85518.8059195787,0.0
2017-03-25 21:00:00,85864.0,-45.22508375337053,-42.38268483907754,36.69762491020309,-37.57924596694829,530.3074010849915,161.70910924169007,-246.1988634144499,-12.141042144652404,85518.81278488162,0.0
2017-03-26 00:00:00,85968.0,27.97161593257014,51.40278995891542,35.57933783646938,-104.28777945820758,536.2257449075986,161.74353879056176,-246.5216123996274,-12.93326339902957,85518.81962783074,0.0
2017-03-26 03:00:00,85996.0,57.93082028138968,117.97324011367454,27.940397007959827,-169.21616654613476,541.4456790936937,161.61063730526055,-246.78595610492084,-13.725099584700763,85518.82644843379,0.0
2017-03-26 06:00:00,85816.0,-38.527270454659806,107.48452034562854,13.225675087513277,-230.85523331588965,546.0392216013302,161.30862767841285,-246.9922374390098,-14.51655020195757,85518.83324669863,0.0
2017-03-26 09:00:00,85638.0,-75.00186896385799,38.48201737487054,-5.096468125526779,-287.68941204828855,550.0783903892388,160.8358176970688,-247.140884205571,-15.307614751213183,85518.84002263327,0.0
2017-03-26 12:00:00,85544.0,-9.27905361624464,-55.31967536982197,-22.539654066178805,-338.20349481672133,553.635203415977,160.19052027443294,-247.23232919304886,-16.098292873780988,85518.8467762454,-1.4551915228366852e-11
2017-03-26 15:00:00,85534.0,93.51094316481264,-114.86068842878056,-34.61862614722826,-380.88227369429984,556.7816786400149,159.37104832364025,-247.26700409603956,-16.888585305065824,85518.85350754295,0.0
2017-03-26 18:00:00,85422.0,-6.727981147861603,-91.03359120604439,-37.63113746402148,-414.5092221041318,559.5898340198053,158.37571475817322,-247.24533835259945,-17.678495037029673,85518.86021653372,-1.4551915228366852e-11
2017-03-26 21:00:00,85378.0,-109.73853467764995,-14.225187476730378,-31.502022393567323,-439.0998922203861,562.1316875138707,157.20283249120155,-247.1677608717361,-18.468025590631257,85518.86690322563,0.0
2017-03-27 00:00:00,85558.0,-8.608217038923476,67.73378511797249,-18.815856189221066,-455.2213699836908,564.4792570808205,155.85071443582558,-247.03470056243972,-19.257180486794557,85518.87356762645,0.0
2017-03-27 03:00:00,85726.0,119.64682969269117,99.47362730047304,-2.251051694046556,-463.8792996474627,566.7045211756863,154.31771300884458,-246.84658633399576,-20.045963246304577,85518.88020974411,0.0
2017-03-27 06:00:00,85562.0,-7.433407914203474,47.218000375585056,15.332057929129203,-466.04203580872684,568.87423028378,152.60255003348556,-246.60384709529015,-20.834377390259014,85518.8868295865,0.0
2017-03-27 09:00:00,85382.0,-120.2659391460552,-38.25448159161891,30.119968116889126,-462.29289094755114,571.0243712496134,150.7048833522123,-246.30691175545203,-21.622426439460252,85518.89342716143,0.0
2017-03-27 12:00:00,85502.0,32.868869112018565,-88.15235771068356,38.06351843000776,-453.0825788553679,573.1440837186154,148.62478596707996,-245.95620922361059,-22.41011391478016,85518.9000024767,1.4551915228366852e-11
2017-03-27 15:00:00,85602.0,111.069638849649,-78.3744499158668,36.416768618312425,-438.84334619365046,575.2120630257753,146.3623818214431,-245.5521684087212,-23.197443337229565,85518.90655554029,0.0
2017-03-27 18:00:00,85580.0,12.482612653199993,-11.024089004630046,27.510090211039678,-419.92686313671936,577.20699020618,143.9178091585579,-245.09521821991302,-23.984418227715082,85518.91308636,0.0
2017-03-27 21:00:00,85558.0,-94.26509607576664,64.35637959060756,14.428110956913542,-396.48091225898094,579.1073417728605,141.29141074399752,-244.5857875662457,-24.771042106986982,85518.9195949436,0.0
2017-03-28 00:00:00,85670.0,-24.315390589414875,94.08191462364752,0.32196392419262204,-368.808068986446,580.8909728491128,138.48415073282675,-244.0243053569005,-25.557318496056094,85518.92608129903,0.0
2017-03-28 03:00:00,85760.0,72.79453643647402,69.46667079892143,-11.799122707544553,-337.6729103834214,582.5355200525231,135.49721178557704,-243.41120050085024,-26.343250915829035,85518.93254543416,-1.4551915228366852e-11
2017-03-28 06:00:00,85706.0,64.4325359620823,1.3332573372090168,-21.228986711688965,-303.95044571409557,584.0185842125846,132.331812351446,-242.74690190720665,-27.12884288709081,85518.93898735677,-1.4551915228366852e-11
2017-03-28 09:00:00,85536.0,-54.533776796553376,-76.40008609065677,-27.83571905865274,-268.53682575103113,585.3176144341778,128.98932260384439,-242.0318384849773,-27.914097931025967,85518.94540707486,1.4551915228366852e-11
2017-03-28 12:00:00,85528.0,-46.321809574222264,-122.7322248183233,-31.416937495784477,-232.39654653478473,586.4097209064633,125.47145163205941,-241.26643909854238,-28.69901961301215,85518.95180459614,0.0
2017-03-28 15:00:00,85612.0,2.3643428202095373,-120.37773357899394,-31.5617618407746,-196.50020556174604,587.2718401839654,121.78008215985797,-240.45113198616122,-29.483612124895192,85518.95817992854,0.0
2017-03-28 18:00:00,85724.0,37.81490621786836,-79.71153641190308,-27.35687163510283,-161.65481193876488,587.8804546849175,117.91755104757618,-239.5863435542518,-30.267881490223427,85518.96453307988,0.0
2017-03-28 21:00:00,85748.0,-37.30928349483109,-19.10733496707944,-18.652701292974136,-128.27545234415302,588.2112339912155,113.8870079915396,-238.67249976188134,-31.051834179826418,85518.97086405799,0.0
2017-03-29 00:00:00,85856.0,-14.309938880107461,25.167274783594287,-5.784454820638513,-96.4360010939539,588.2379586033521,109.6934917697903,-237.71002656846449,-31.835476664464245,85518.9771728709,-1.4551915228366852e-11
2017-03-29 03:00:00,85980.0,44.47462977057049,48.300223219645986,10.141025588705407,-65.85762293917861,587.9316509958544,105.34479918607501,-236.69934993339845,-32.61881541451482,85518.98345952625,-1.4551915228366852e-11
2017-03-29 06:00:00,85958.0,-23.07678802999292,53.009189364374876,26.18092344236329,-36.172356779699626,587.2623853909892,100.84967529667908,-235.64089581588948,-33.40185690084245,85518.98972403201,0.0
2017-03-29 09:00:00,85956.0,-58.6072370914967,50.23715102606709,38.685634075692136,-7.008917805607671,586.2001471998826,96.21695396871522,-234.5350901752827,-34.184607594016136,85518.99596639603,0.0
2017-03-29 12:00:00,86070.0,27.83796357079159,49.42626677415298,43.92646336310398,21.98616169832453,584.7149218336441,91.45546906953925,-233.38235897102751,-34.96707396463961,85519.00218662611,0.0
2017-03-29 15:00:00,86150.0,73.28890136888097,66.25758571538586,39.156864520046476,50.869905141422294,582.7766947035913,86.57405446633334,-232.18312816227797,-35.74926248354244,85519.00838473016,0.0
2017-03-29 18:00:00,86188.0,59.693805635652666,110.36207819654268,25.680691243262093,78.78087229114392,580.3554512208506,81.58154402624488,-230.93782370848345,-36.53117962127625,85519.01456071607,0.0
2017-03-29 21:00:00,86110.0,-81.88857999859425,175.4612637967192,5.823124071714648,104.63523254279801,577.4211767966702,76.48677161640393,-229.64687156883278,-37.31283184842741,85519.02071459156,0.0
2017-03-30 00:00:00,86246.0,2.4431440747413204,236.43147035317395,-18.126630223785988,127.38766482346468,573.9438568421247,71.29857110421844,-228.31069770286217,-38.094225635686506,85519.02684636459,0.0
2017-03-30 03:00:00,86312.0,83.0097981664249,237.28209873756884,-43.547314466974726,146.10830391815537,569.8934767686878,66.02577635655788,-226.92972806960415,-38.87536745390049,85519.03295604307,0.0
2017-03-30 06:00:00,86100.0,-13.004465852099198,139.24050941481974,-65.92718737280542,159.89550934918404,565.2400219873125,60.6772212409866,-225.50438862864704,-39.656263773482,85519.03904363474,0.0
2017-03-30 09:00:00,85870.0,-72.27479071906127,-15.568883969232445,-79.79226622763089,167.85285301638274,559.9482655319199,55.26173962447825,-224.035105339197,-40.43692106519113,85519.04510914754,-1.4551915228366852e-11
2017-03-30 12:00:00,85708.0,-77.74278397740252,-162.8838867551394,-79.71849209700872,169.28336389903563,553.9621309271745,49.78816537430186,-222.52230416051236,-41.21734579966635,85519.0511525892,1.4551915228366852e-11
2017-03-30 15:00:00,85792.0,77.69628744452618,-236.4886448982706,-61.066633785959574,164.28841938394112,547.2120210300201,44.26533235763958,-220.96641105207723,-41.99754444758089,85519.05717396775,0.0
2017-03-30 18:00:00,85806.0,20.292810820137074,-180.59384233752843,-22.37677372113806,153.4731844213396,539.5847485371897,38.70207444165617,-219.36785197299358,-42.777523479625344,85519.06317329095,1.4551915228366852e-11
2017-03-30 21:00:00,85860.0,-80.8592459333104,-45.377278784184924,26.864143341204056,137.56306523395511,530.9172823312656,33.107225493638026,-217.72705288284976,-43.55728936636871,85519.06915056666,-1.4551915228366852e-11
2017-03-31 00:00:00,86072.0,-31.11047144649312,104.14691881640591,74.45005642669058,117.28744068264159,521.0426186565612,27.4896193806978,-216.044439740713,-44.336848578518946,85519.07510580274,-1.4551915228366852e-11
2017-03-31 03:00:00,86270.0,86.89514407049805,190.25802509837627,108.11173680596688,93.41170705048592,509.82090409039614,21.85808997005239,-214.32043850613687,-45.11620758667979,85519.08103900704,0.0
2017-03-31 06:00:00,86090.0,-31.27244185385902,162.2331179974575,118.19873216940633,66.86391869605886,497.1190996744302,16.22147112895343,-212.55547513827545,-45.89537286164608,85519.08695018748,-1.4551915228366852e-11
