,ds,y_pred,y_real
105,2017-01-14 03:00:00,3.4545345,3.4799957
106,2017-01-14 06:00:00,4.320349,4.367996
107,2017-01-14 09:00:00,3.509112,3.6279984
108,2017-01-14 12:00:00,5.0648713,4.657997
109,2017-01-14 15:00:00,6.142529,6.121998
110,2017-01-14 18:00:00,4.942594,4.7599983
111,2017-01-14 21:00:00,5.80924,5.9279976
112,2017-01-15 00:00:00,8.240256,7.8219986
113,2017-01-15 03:00:00,5.885647,5.697998
114,2017-01-15 06:00:00,6.485521,6.4159966
115,2017-01-15 09:00:00,4.362709,4.4939957
116,2017-01-15 12:00:00,5.1098046,4.829998
117,2017-01-15 15:00:00,5.615657,5.5719986
118,2017-01-15 18:00:00,4.4151626,4.2939987
119,2017-01-15 21:00:00,6.8797326,6.961998
120,2017-01-16 00:00:00,5.9302697,5.761997
121,2017-01-16 03:00:00,5.2627015,5.0739975
122,2017-01-16 06:00:00,4.2314415,4.2479973
123,2017-01-16 09:00:00,2.5236726,2.607998
124,2017-01-16 12:00:00,1.8610457,1.9039955
125,2017-01-16 15:00:00,2.8101673,3.0759964
126,2017-01-16 18:00:00,2.668366,2.6579971
127,2017-01-16 21:00:00,2.2775729,2.6119957
128,2017-01-17 00:00:00,7.6227794,7.819996
129,2017-01-17 03:00:00,9.1022215,8.971996
130,2017-01-17 06:00:00,8.21877,8.065998
131,2017-01-17 09:00:00,7.1018605,6.935997
132,2017-01-17 12:00:00,6.255099,6.2979965
133,2017-01-17 15:00:00,5.732455,5.937996
134,2017-01-17 18:00:00,4.8242583,4.833996
135,2017-01-17 21:00:00,4.267266,4.5079956
136,2017-01-18 00:00:00,6.964845,6.9719963
137,2017-01-18 03:00:00,7.4513726,7.393997
138,2017-01-18 06:00:00,5.9898763,5.9579964
139,2017-01-18 09:00:00,0.626749,0.5499954
140,2017-01-18 12:00:00,3.2946286,3.5079956
141,2017-01-18 15:00:00,4.0732484,4.2579956
142,2017-01-18 18:00:00,3.352458,3.3839989
143,2017-01-18 21:00:00,2.738935,2.8739967
144,2017-01-19 00:00:00,4.5568824,4.333996
145,2017-01-19 03:00:00,5.969213,5.6399956
146,2017-01-19 06:00:00,6.0215483,5.8639984
147,2017-01-19 09:00:00,3.4092526,3.4439964
148,2017-01-19 12:00:00,4.0311036,3.9559975
149,2017-01-19 15:00:00,6.625624,6.9699974
150,2017-01-19 18:00:00,7.983142,7.933998
151,2017-01-19 21:00:00,5.794047,6.107998
152,2017-01-20 00:00:00,6.561256,6.407997
153,2017-01-20 03:00:00,7.449938,7.2959976
154,2017-01-20 06:00:00,9.441437,9.277996
155,2017-01-20 09:00:00,5.2696805,5.251999
156,2017-01-20 12:00:00,3.9566026,3.7159958
157,2017-01-20 15:00:00,4.1176095,4.315998
158,2017-01-20 18:00:00,3.8754656,3.6779976
159,2017-01-20 21:00:00,2.7495284,3.041996
160,2017-01-21 00:00:00,4.3358283,4.4119987
161,2017-01-21 03:00:00,7.6373467,7.6539993
162,2017-01-21 06:00:00,7.166268,7.275997
163,2017-01-21 09:00:00,2.0966973,2.331997
164,2017-01-21 12:00:00,2.147624,1.9719963
165,2017-01-21 15:00:00,2.4066043,2.7399979
166,2017-01-21 18:00:00,1.3851471,1.2939987
167,2017-01-21 21:00:00,1.460648,1.6879959
168,2017-01-22 00:00:00,0.501619,0.3619957
169,2017-01-22 03:00:00,1.7583039,1.9319954
170,2017-01-22 06:00:00,1.8202131,1.8879967
171,2017-01-22 09:00:00,1.9681529,2.091999
172,2017-01-22 12:00:00,1.3250135,1.4139977
173,2017-01-22 15:00:00,1.341283,1.3919983
174,2017-01-22 18:00:00,1.0276215,0.9959984
175,2017-01-22 21:00:00,2.2097867,2.3659973
176,2017-01-23 00:00:00,6.5206676,6.1659966
177,2017-01-23 03:00:00,5.8346,5.711998
178,2017-01-23 06:00:00,5.799671,5.609997
179,2017-01-23 09:00:00,2.1574135,2.173996
180,2017-01-23 12:00:00,1.6080017,1.6019974
181,2017-01-23 15:00:00,0.9403393,0.8279953
182,2017-01-23 18:00:00,2.3992229,2.3859978
183,2017-01-23 21:00:00,2.8715553,3.0179977
184,2017-01-24 00:00:00,1.8927108,2.0599976
185,2017-01-24 03:00:00,4.774035,4.7319984
186,2017-01-24 06:00:00,5.7068753,5.6159973
187,2017-01-24 09:00:00,2.3092155,2.3719978
188,2017-01-24 12:00:00,2.2272468,2.077999
189,2017-01-24 15:00:00,4.054822,4.301998
190,2017-01-24 18:00:00,3.986838,3.9679985
191,2017-01-24 21:00:00,4.7251635,4.7579956
192,2017-01-25 00:00:00,8.590997,8.677998
193,2017-01-25 03:00:00,11.011505,11.019997
194,2017-01-25 06:00:00,7.67856,7.4799957
195,2017-01-25 09:00:00,4.6980658,4.6399956
196,2017-01-25 12:00:00,1.546217,1.5099983
197,2017-01-25 15:00:00,1.961425,1.841999
198,2017-01-25 18:00:00,3.000645,2.933998
199,2017-01-25 21:00:00,3.7622738,3.7599983
200,2017-01-26 00:00:00,6.302525,6.0199966
201,2017-01-26 03:00:00,6.395634,6.0859985
202,2017-01-26 06:00:00,7.413394,7.3359985
203,2017-01-26 09:00:00,3.969541,3.9819984
204,2017-01-26 12:00:00,4.2978573,4.199997
205,2017-01-26 15:00:00,1.3240088,1.329998
206,2017-01-26 18:00:00,2.139557,2.0179977
207,2017-01-26 21:00:00,0.04028053,0.05199814
208,2017-01-27 00:00:00,2.2775245,2.4519958
209,2017-01-27 03:00:00,6.807967,6.8219986
210,2017-01-27 06:00:00,9.187503,9.245998
211,2017-01-27 09:00:00,7.009451,7.091999
212,2017-01-27 12:00:00,6.2548714,6.0179977
213,2017-01-27 15:00:00,5.498486,5.9139977
214,2017-01-27 18:00:00,7.3786383,7.211998
215,2017-01-27 21:00:00,4.8379216,4.9579964
216,2017-01-28 00:00:00,6.1205583,6.155998
217,2017-01-28 03:00:00,1.0940771,1.2719955
218,2017-01-28 06:00:00,4.2772717,4.3379974
219,2017-01-28 09:00:00,6.772487,6.761997
220,2017-01-28 12:00:00,9.187253,9.115997
221,2017-01-28 15:00:00,8.640548,8.709999
222,2017-01-28 18:00:00,8.340432,8.019997
223,2017-01-28 21:00:00,7.4646935,7.435997
224,2017-01-29 00:00:00,9.412368,9.273998
225,2017-01-29 03:00:00,10.001132,9.839996
226,2017-01-29 06:00:00,8.992734,8.9679985
227,2017-01-29 09:00:00,7.0544076,6.949997
228,2017-01-29 12:00:00,6.569474,6.357998
229,2017-01-29 15:00:00,3.3873038,3.449997
230,2017-01-29 18:00:00,3.8286273,3.4899979
231,2017-01-29 21:00:00,3.3436327,3.3219986
232,2017-01-30 00:00:00,3.2778223,3.1419983
233,2017-01-30 03:00:00,3.0188704,2.7439957
234,2017-01-30 06:00:00,3.396533,3.4679985
235,2017-01-30 09:00:00,1.5780164,1.6119957
236,2017-01-30 12:00:00,1.9278008,1.843998
237,2017-01-30 15:00:00,1.8540522,1.7299957
238,2017-01-30 18:00:00,1.7418797,1.5319977
239,2017-01-30 21:00:00,1.6569229,1.7959976
240,2017-01-31 00:00:00,4.08918,4.265999
241,2017-01-31 03:00:00,6.0168757,6.0099983
242,2017-01-31 06:00:00,6.769376,6.6639977
243,2017-01-31 09:00:00,4.842516,4.8639984
244,2017-01-31 12:00:00,4.584541,4.5099983
245,2017-01-31 15:00:00,4.0200057,4.027996
246,2017-01-31 18:00:00,4.9758635,4.871998
247,2017-01-31 21:00:00,4.970608,4.753998
248,2017-02-01 00:00:00,5.3219147,5.095997
249,2017-02-01 03:00:00,5.646774,5.5619965
250,2017-02-01 06:00:00,4.3063097,4.185997
251,2017-02-01 09:00:00,1.8010099,1.6579971
252,2017-02-01 12:00:00,1.3596228,1.2659988
253,2017-02-01 15:00:00,2.4489655,2.3359985
254,2017-02-01 18:00:00,2.6567512,2.4459991
255,2017-02-01 21:00:00,3.239653,3.197998
256,2017-02-02 00:00:00,1.5371338,1.5199966
257,2017-02-02 03:00:00,6.583691,6.477997
258,2017-02-02 06:00:00,9.249227,9.137997
259,2017-02-02 09:00:00,4.94072,4.7459984
260,2017-02-02 12:00:00,3.160802,3.1499977
261,2017-02-02 15:00:00,3.162221,3.0759964
262,2017-02-02 18:00:00,2.288643,2.107998
263,2017-02-02 21:00:00,2.1634467,2.1659966
264,2017-02-03 00:00:00,2.0598018,2.305996
265,2017-02-03 03:00:00,3.786944,3.8139992
266,2017-02-03 06:00:00,3.0728164,3.225998
267,2017-02-03 09:00:00,2.125825,2.1339989
268,2017-02-03 12:00:00,2.3844633,2.3759956
269,2017-02-03 15:00:00,3.2774916,3.1259956
270,2017-02-03 18:00:00,3.5468962,3.237999
271,2017-02-03 21:00:00,3.993077,3.8379974
272,2017-02-04 00:00:00,4.252685,4.2719955
273,2017-02-04 03:00:00,7.1501937,7.109997
274,2017-02-04 06:00:00,9.329663,9.109997
275,2017-02-04 09:00:00,7.449149,7.2199974
276,2017-02-04 12:00:00,7.062389,6.827999
277,2017-02-04 15:00:00,3.3506408,3.1959991
278,2017-02-04 18:00:00,2.2980478,2.0339966
279,2017-02-04 21:00:00,2.0023925,1.805996
280,2017-02-05 00:00:00,2.4672842,2.5439987
281,2017-02-05 03:00:00,6.4176702,6.081997
282,2017-02-05 06:00:00,8.24492,8.197998
283,2017-02-05 09:00:00,6.1346736,5.8539963
284,2017-02-05 12:00:00,5.23402,5.039997
285,2017-02-05 15:00:00,2.3278265,2.2799988
286,2017-02-05 18:00:00,2.2812462,2.0879974
287,2017-02-05 21:00:00,0.96791214,0.9019966
288,2017-02-06 00:00:00,1.8338315,1.8779984
289,2017-02-06 03:00:00,3.64758,3.6559982
290,2017-02-06 06:00:00,4.759134,4.725998
291,2017-02-06 09:00:00,3.3002882,3.2739983
292,2017-02-06 12:00:00,1.4070611,1.4139977
293,2017-02-06 15:00:00,0.9453289,0.7259979
294,2017-02-06 18:00:00,1.1466712,1.079998
295,2017-02-06 21:00:00,2.788638,2.8739967
296,2017-02-07 00:00:00,3.2109346,3.4399986
297,2017-02-07 03:00:00,4.159106,4.083996
298,2017-02-07 06:00:00,4.6608253,4.621998
299,2017-02-07 09:00:00,3.7601182,3.6419983
300,2017-02-07 12:00:00,3.0709577,3.1219978
301,2017-02-07 15:00:00,2.8570635,2.8399963
302,2017-02-07 18:00:00,4.457118,4.343998
303,2017-02-07 21:00:00,2.7569919,2.5599976
304,2017-02-08 00:00:00,5.4315,5.3899956
305,2017-02-08 03:00:00,4.9225216,4.9019966
306,2017-02-08 06:00:00,5.940378,5.7839966
307,2017-02-08 09:00:00,4.0363355,4.0219955
308,2017-02-08 12:00:00,3.1831312,3.2179985
309,2017-02-08 15:00:00,2.8464808,2.8819962
310,2017-02-08 18:00:00,2.484162,2.183998
311,2017-02-08 21:00:00,2.174035,2.0599976
312,2017-02-09 00:00:00,3.6817474,3.673996
313,2017-02-09 03:00:00,4.0629067,3.9659958
314,2017-02-09 06:00:00,4.6243687,4.591999
315,2017-02-09 09:00:00,2.8882923,2.8599968
316,2017-02-09 12:00:00,2.2770362,2.251999
317,2017-02-09 15:00:00,2.3760273,2.2659988
318,2017-02-09 18:00:00,2.1094,1.9819984
319,2017-02-09 21:00:00,1.903518,1.841999
320,2017-02-10 00:00:00,4.7747407,4.7439957
321,2017-02-10 03:00:00,5.053876,5.0359955
322,2017-02-10 06:00:00,6.8725524,6.6039963
323,2017-02-10 09:00:00,1.5477457,1.4599991
324,2017-02-10 12:00:00,1.0667152,0.99199677
325,2017-02-10 15:00:00,0.58335716,0.47799683
326,2017-02-10 18:00:00,2.104987,1.805996
327,2017-02-10 21:00:00,1.4071938,1.3259964
328,2017-02-11 00:00:00,3.1350918,3.213997
329,2017-02-11 03:00:00,3.596703,3.3259964
330,2017-02-11 06:00:00,4.9785905,4.963997
331,2017-02-11 09:00:00,2.902991,2.7499962
332,2017-02-11 12:00:00,3.3754091,3.4719963
333,2017-02-11 15:00:00,2.671185,2.6279984
334,2017-02-11 18:00:00,3.7570004,3.671997
335,2017-02-11 21:00:00,2.2181406,2.0759964
336,2017-02-12 00:00:00,3.5450454,3.4939957
337,2017-02-12 03:00:00,4.990045,4.8619957
338,2017-02-12 06:00:00,3.9200277,3.937996
339,2017-02-12 09:00:00,2.946395,2.961998
340,2017-02-12 12:00:00,3.6205766,3.433998
341,2017-02-12 15:00:00,3.3073158,3.1419983
342,2017-02-12 18:00:00,2.7760668,2.4579964
343,2017-02-12 21:00:00,4.4033785,4.445999
344,2017-02-13 00:00:00,3.7444153,3.7319984
345,2017-02-13 03:00:00,3.1021035,3.0719986
346,2017-02-13 06:00:00,3.5796978,3.553997
347,2017-02-13 09:00:00,1.4928399,1.591999
348,2017-02-13 12:00:00,3.247977,3.2199974
349,2017-02-13 15:00:00,2.1220965,2.0359955
350,2017-02-13 18:00:00,1.4730556,1.2059975
351,2017-02-13 21:00:00,2.153555,2.0319977
352,2017-02-14 00:00:00,13.588427,13.189999
353,2017-02-14 03:00:00,13.432479,13.145996
354,2017-02-14 06:00:00,11.055377,10.561996
355,2017-02-14 09:00:00,4.900167,4.799999
356,2017-02-14 12:00:00,1.7556698,1.7419968
357,2017-02-14 15:00:00,0.713107,0.673996
358,2017-02-14 18:00:00,0.6592278,0.40999603
359,2017-02-14 21:00:00,2.2745686,2.0479965
360,2017-02-15 00:00:00,1.332784,1.343998
361,2017-02-15 03:00:00,7.102204,7.0759964
362,2017-02-15 06:00:00,8.292131,8.137997
363,2017-02-15 09:00:00,3.7080379,3.685997
364,2017-02-15 12:00:00,2.720258,2.5579987
365,2017-02-15 15:00:00,1.2428831,1.0639954
366,2017-02-15 18:00:00,1.088784,0.7619972
367,2017-02-15 21:00:00,1.1843809,1.1119957
368,2017-02-16 00:00:00,2.880437,2.9399986
369,2017-02-16 03:00:00,1.8178533,1.817997
370,2017-02-16 06:00:00,3.0043225,2.9139977
371,2017-02-16 09:00:00,1.251855,1.2259979
372,2017-02-16 12:00:00,0.68615705,0.6159973
373,2017-02-16 15:00:00,2.4505856,2.331997
374,2017-02-16 18:00:00,2.93579,2.7219963
375,2017-02-16 21:00:00,1.8724691,1.805996
376,2017-02-17 00:00:00,2.5021112,2.6679955
377,2017-02-17 03:00:00,4.037878,3.949997
378,2017-02-17 06:00:00,4.257987,4.279999
379,2017-02-17 09:00:00,3.5010586,3.4959984
380,2017-02-17 12:00:00,2.084599,2.0379982
381,2017-02-17 15:00:00,5.5781527,5.6679993
382,2017-02-17 18:00:00,5.9485974,5.8659973
383,2017-02-17 21:00:00,4.1075616,3.8739967
384,2017-02-18 00:00:00,5.283414,5.449997
385,2017-02-18 03:00:00,1.672381,1.4199982
386,2017-02-18 06:00:00,1.5990198,1.4019966
387,2017-02-18 09:00:00,2.4375706,2.3819962
388,2017-02-18 12:00:00,2.1747599,1.9839973
389,2017-02-18 15:00:00,1.4425522,1.329998
390,2017-02-18 18:00:00,2.6970282,2.447998
391,2017-02-18 21:00:00,3.8215313,3.7339973
392,2017-02-19 00:00:00,6.328423,6.461998
393,2017-02-19 03:00:00,10.559787,10.219997
394,2017-02-19 06:00:00,10.49891,10.461998
395,2017-02-19 09:00:00,12.45053,12.223999
396,2017-02-19 12:00:00,13.018489,12.349998
397,2017-02-19 15:00:00,11.064899,10.725998
398,2017-02-19 18:00:00,7.3871875,7.319996
399,2017-02-19 21:00:00,6.8149095,6.491997
400,2017-02-20 00:00:00,5.0823174,5.211998
401,2017-02-20 03:00:00,5.0766435,4.7839966
402,2017-02-20 06:00:00,3.875116,3.8919983
403,2017-02-20 09:00:00,1.8189152,1.8499985
404,2017-02-20 12:00:00,2.907919,2.829998
405,2017-02-20 15:00:00,2.1782572,2.1819954
406,2017-02-20 18:00:00,4.3979883,4.185997
407,2017-02-20 21:00:00,4.953858,4.8779984
408,2017-02-21 00:00:00,6.583459,6.815998
409,2017-02-21 03:00:00,4.468913,4.645996
410,2017-02-21 06:00:00,4.5776496,4.4399986
411,2017-02-21 09:00:00,1.4756404,1.3959961
412,2017-02-21 12:00:00,0.74635357,0.6799965
413,2017-02-21 15:00:00,1.5103893,1.4059982
414,2017-02-21 18:00:00,3.3744018,3.1939964
415,2017-02-21 21:00:00,1.6917529,1.5359955
416,2017-02-22 00:00:00,2.6008768,2.7819977
417,2017-02-22 03:00:00,4.6838055,4.643997
418,2017-02-22 06:00:00,3.4820576,3.2939987
419,2017-02-22 09:00:00,3.155528,3.1639977
420,2017-02-22 12:00:00,3.3270056,3.173996
421,2017-02-22 15:00:00,3.2584076,3.0439987
422,2017-02-22 18:00:00,3.8512053,3.5319977
423,2017-02-22 21:00:00,1.7583301,1.6339989
424,2017-02-23 00:00:00,1.9020383,1.973999
425,2017-02-23 03:00:00,2.1308758,2.0739975
426,2017-02-23 06:00:00,1.3509389,1.329998
427,2017-02-23 09:00:00,2.0483081,1.9339981
428,2017-02-23 12:00:00,1.2494045,1.1579971
429,2017-02-23 15:00:00,2.055654,1.9819984
430,2017-02-23 18:00:00,2.1035173,1.9419975
431,2017-02-23 21:00:00,5.022584,5.105999
432,2017-02-24 00:00:00,7.6793904,7.6399994
433,2017-02-24 03:00:00,6.4506216,6.5759964
434,2017-02-24 06:00:00,6.5261493,6.5859985
435,2017-02-24 09:00:00,4.574423,4.709999
436,2017-02-24 12:00:00,3.9415123,3.7739983
437,2017-02-24 15:00:00,3.2742326,3.1519966
438,2017-02-24 18:00:00,1.303495,1.1419983
439,2017-02-24 21:00:00,2.07531,1.9059982
440,2017-02-25 00:00:00,3.8555014,4.2319984
441,2017-02-25 03:00:00,1.6002979,1.5059967
442,2017-02-25 06:00:00,4.4997144,4.5199966
443,2017-02-25 09:00:00,1.4181479,1.2879982
444,2017-02-25 12:00:00,1.6285392,1.6319962
445,2017-02-25 15:00:00,1.6193283,1.5479965
