ds,orig,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,res
2017-01-03 12:00:00,2.7059975,-0.13866106835944236,0.9053322517926712,-0.1503972734491344,-0.7080465699901619,0.6865159097508271,-0.5392791280412143,-1.27557883256592,-0.13653361578644388,-0.4285232147124495,0.47710961530135865,4.01405942605991,4.440892098500626e-16
2017-01-03 15:00:00,1.9719963,-0.6786648138384367,0.46145381896914384,0.15125597920811681,-0.8403240255064578,0.7598084231827045,-0.5573386225264256,-1.2538482910274238,-0.13213448291273208,-0.4294893750197755,0.477232475025344,4.014045214445942,2.220446049250313e-16
2017-01-03 18:00:00,2.0219955,-0.0650013434891191,-0.3389252688223668,0.4205783947764091,-0.9470035192527412,0.8240238845640798,-0.5741637756237042,-1.2308156149497973,-0.12763391002739907,-0.43044952636176764,0.4773550858606699,4.014031093325737,0.0
2017-01-03 21:00:00,2.213997,0.5872179657678406,-0.9390039644472409,0.5690753177498301,-1.0221264400027537,0.8778398455300874,-0.589537211425419,-1.2065254732893762,-0.12303390449074135,-0.4314036464910774,0.47747744833634664,4.014017062762504,4.440892098500626e-16
2017-01-04 00:00:00,1.5719986,-0.15519448600932464,-0.8233668501776231,0.534512731104042,-1.060838347499902,0.9202351426318158,-0.6032415540239474,-1.1810225350024965,-0.11833647366305602,-0.432351713160355,0.47759956298137596,4.014003122819471,2.220446049250313e-16
2017-01-04 03:00:00,1.685997,-0.5903664488514061,-0.14749046790812512,0.3596991717410583,-1.06222701046954,0.9509192771874367,-0.6150594275116632,-1.154351469045492,-0.11354362490463546,-0.43329370412224466,0.4777214303247539,4.013989273559858,0.0
2017-01-04 06:00:00,3.5299988,0.62821915224351,0.6470559630060709,0.11370381504446303,-1.0262631295266458,0.9696817963510405,-0.624773455980938,-1.126556944374702,-0.1086573655757694,-0.43422959712939985,0.47784305089548695,4.013975515046884,4.440892098500626e-16
2017-01-04 09:00:00,3.7579956,0.67116266220557,0.9746049532815354,-0.13440416360214175,-0.9527423837567881,0.9761597983112468,-0.6321888360880824,-1.0976836299464605,-0.10367970303676012,-0.4351593699344699,0.477964425222587,4.013961847343763,4.440892098500626e-16
2017-01-04 12:00:00,1.7739983,-0.7380099966604493,0.4538304146637202,-0.32280326721866265,-0.8414203540683364,0.9700471394241237,-0.6372076208340651,-1.0677761947171007,-0.09861264464789792,-0.4360830002901021,0.4780855538350478,4.013948270513722,8.881784197001252e-16
2017-01-04 15:00:00,1.5499954,-0.15782788303096398,-0.4175704465068388,-0.41909141542507083,-0.6916239183834931,0.9510865129653452,-0.6397807001394474,-1.0368793076429625,-0.09345819776947722,-0.43700046594894515,0.4782064372618755,4.013934784619979,-2.220446049250313e-16
2017-01-04 18:00:00,2.2419968,0.8820643550636401,-0.9795157561321567,-0.39716828587822767,-0.5036258749910386,0.9190271782995008,-0.639865476781948,-1.0050376909121488,-0.0882183697617946,-0.4379117446636464,0.47832707603206864,4.013921389725751,0.0
2017-01-04 21:00:00,0.98399734,-0.9644978427755564,-0.7567186454102229,-0.24141947231160776,-0.2879132484386499,0.8736371223413454,-0.6374378650488687,-0.9722962827533365,-0.08289516798514346,-0.4388168141868656,0.47844747067464594,4.01390808589426,-9.992007221626409e-16
2017-01-05 00:00:00,2.0159988,-0.9849552340859039,-0.14380853905872565,-0.016370405489286952,-0.057633795585255186,0.8147592422062363,-0.6325486237425485,-0.9387000870807792,-0.07749059979981825,-0.4397156522712353,0.47856762171859335,4.013894873188724,0.0
2017-01-05 03:00:00,3.5599976,-0.5167975637579012,0.5173289078932615,0.19275334148918127,0.17406472671021955,0.7422551625596958,-0.6252672361020303,-0.9042941109221855,-0.07200667256611289,-0.44060823666941534,0.47868752969292266,4.013881751672365,-4.440892098500626e-16
2017-01-05 06:00:00,5.029999,0.26084235721674165,0.9184599465178908,0.30072619552424346,0.3940345615888336,0.6559865080672409,-0.6156631853663519,-0.8691233613052578,-0.06644539364432132,-0.44149454513405506,0.4788071951266362,4.0138687214084,-8.881784197001252e-16
2017-01-05 09:00:00,5.657997,1.004445228409014,0.705961945166616,0.25078906414250224,0.5884255837234912,0.5558149033943872,-0.6038059547745466,-0.8332328452577106,-0.06080877039474218,-0.4423745554178012,0.478926618548739,4.013855782460051,0.0
2017-01-05 12:00:00,2.7219963,-0.9604515724572615,-0.20789015459381402,0.09879508588392968,0.7418318854056019,0.44160197320665623,-0.5897650275656594,-0.7966675698072541,-0.05509881017766679,-0.4432482452732956,0.4790458004882259,4.013842934890538,0.0
2017-01-05 15:00:00,2.6619987,-0.28582308956808883,-0.7990760014447942,-0.07562385761015383,0.8428425794026686,0.3131996907500892,-0.5736098869787282,-0.7594725419815948,-0.049317520353388544,-0.44411559245320037,0.4791647414741151,4.013830178763076,0.0
2017-01-05 18:00:00,3.6319962,0.771934198114971,-0.7190006443420323,-0.19894442737921425,0.8797522369167071,0.17070014856687313,-0.555410016252795,-0.7216927688084356,-0.04346690828220243,-0.44497657471016155,0.47928344203540046,4.013817514140889,0.0
2017-01-05 21:00:00,4.145996,0.7822023478496938,-0.05784618098858524,-0.2246477418764084,0.839386403506023,0.01568263478460802,-0.5352348986268946,-0.6833732573154927,-0.037548981324402896,-0.4458311697968243,0.47940190270108535,4.013804941087198,0.0
2017-01-06 00:00:00,3.1539955,-0.7538899214129658,0.6139495048551974,-0.12829902867608955,0.7133475448054813,-0.14846704906035502,-0.5131540173400682,-0.6445590145304673,-0.031565746840291196,-0.44667935546583226,0.479520124000171,4.01379245966522,-4.440892098500626e-16
2017-01-06 03:00:00,3.857998,0.7449736894095744,-0.07331393179274476,0.06446150752374565,0.5140119375549977,-0.31798115432298957,-0.4892368556313529,-0.605295047481075,-0.025519212190153424,-0.4475211094698468,0.47963810646166777,4.013780069938177,0.0
2017-01-06 06:00:00,1.7719955,-0.7374237518418881,-0.473475739718873,0.21510568649272788,0.2603046690730453,-0.48909193235826287,-0.4635528967397943,-0.5656263631950196,-0.01941138473428559,-0.4483564095615114,0.47975585061457937,4.013767771969282,8.881784197001252e-16
2017-01-06 09:00:00,3.685997,0.706144857393154,0.40915931182731957,0.18125552730011324,-0.02196088687820817,-0.6580316345211485,-0.4361716239044237,-0.5255979687000135,-0.01324427183298268,-0.44918523349347445,0.47987335698789985,4.013755565821764,0.0
2017-01-06 12:00:00,1.6679955,-0.6427316783408935,0.31817976490045297,-0.031098550738942264,-0.2996107700705035,-0.8210325121666181,-0.4071625203642893,-0.48525487102375825,-0.007019880846540188,-0.4500075590183852,0.479990626110643,4.013743451558835,-8.881784197001252e-16
2017-01-06 15:00:00,1.7039986,0.5603826985148077,-0.32622528358059405,-0.23890294014936184,-0.5379674163141931,-0.974326816649647,-0.37659506935841924,-0.4446420771939686,-0.0007402191352557126,-0.4508233638888951,0.4801076585118055,4.013731429243722,-6.661338147750939e-16
2017-01-06 18:00:00,1.2219963,0.06366505140266097,-0.05759103638151933,-0.2671383396550527,-0.7023532614196416,-1.1141467993251974,-0.3445387541258612,-0.4038045942383506,0.005592705940584669,-0.45163262585764824,0.48022445472038744,4.013719498939638,4.440892098500626e-16
2017-01-06 21:00:00,1.1799965,-0.418309094812303,0.3352474822448192,-0.11405077366335771,-0.7659061554492339,-1.2367247115482511,-0.3110630579056471,-0.36278742918461665,0.011976887020681792,-0.4524353226773008,0.48034101526540646,4.013707660709803,2.220446049250313e-16
2017-01-07 00:00:00,1.8519974,0.38776660743549674,-0.09309509558434341,0.16718521135585454,-0.7330043332250608,-1.3383140769221913,-0.276237463936826,-0.3216355890604645,0.01841031674473754,-0.4532314321004963,0.48045734067585166,4.013695914617442,6.661338147750939e-16
2017-01-07 03:00:00,1.0639954,-0.3880323359501346,-0.4297323877126348,0.3681677748073878,-0.6151983568495187,-1.4158084777158182,-0.24013448376474805,-0.28039408089361373,0.024890987752459546,-0.4540209318798846,0.48057343148073545,4.0136842607257694,8.881784197001252e-16
2017-01-07 06:00:00,2.2819977,0.1752444160316734,0.06629261864335853,0.3030946037635925,-0.42331971765601717,-1.4683426471333039,-0.2028387421600401,-0.23910791171176835,0.03141689268355755,-0.45480379976811663,0.48068928820905327,4.013672699098011,-8.881784197001252e-16
2017-01-07 09:00:00,3.0739975,0.4387921826388228,0.5592956641059108,0.034327646897773775,-0.17742387669676482,-1.4956062880505558,-0.16443789219964097,-0.19782208854263073,0.03798602417773134,-0.4555800135178417,0.48080491138981535,4.01366122979738,0.0
2017-01-07 12:00:00,2.3259964,0.06043451001253609,0.1767123990151622,-0.30130747779488004,0.0862302990529623,-1.4972661558083955,-0.12504253449556746,-0.15658161841392262,0.04459637487469013,-0.456349550881705,0.4809203015520203,4.0136498528871,0.0
2017-01-07 15:00:00,1.1539955,-0.5036897109490239,-0.5176333987066043,-0.5693463347566706,0.329041152716297,-1.472897215607335,-0.08485505980016012,-0.11543150835334334,0.05124593741413945,-0.4571123896123636,0.48103545922467467,4.013638568430389,6.661338147750939e-16
2017-01-07 18:00:00,2.251999,0.54060961578496,-0.7149478981433841,-0.6489898595681113,0.5210542404282059,-1.4220514851128019,-0.04410080640083652,-0.07441676538860677,0.05793270443578382,-0.4578685074624601,0.48115038493678336,4.013627376490468,0.0
2017-01-07 21:00:00,2.475998,-0.1634445185659043,-0.24945545412432915,-0.4769048443605898,0.6457531654308959,-1.3442809819902242,-0.0030051125850194932,-0.03358239654741059,0.06465466857932145,-0.45861788218463756,0.4812650792173425,4.013616277130555,4.440892098500626e-16
2017-01-08 00:00:00,3.1179962,-0.6852357281422465,0.3117175460317833,-0.123698599667868,0.7020832872188097,-1.2391377239050345,0.03820668335988388,0.007026591142525004,0.07140982248447253,-0.459360491531561,0.48137954259536536,4.01360527041387,4.440892098500626e-16
2017-01-08 03:00:00,5.4799957,0.8284170022362953,0.5175376349623448,0.3080247396209739,0.6925777046686019,-1.1064237928267113,0.07930924314645288,0.047365190653497084,0.07819615879093374,-0.4600963132558714,0.48149377559984957,4.013594356403633,0.0
2017-01-08 06:00:00,4.4979973,-1.0228200242001098,0.804484757254919,0.7156610386168668,0.6213119171999748,-0.9474836712677706,0.12007722848726471,0.08738839495779803,0.08501167013840796,-0.46082532511021335,0.481607778759798,4.013583535163064,0.0
2017-01-08 09:00:00,7.1379967,1.2405433405859696,0.7590671617712541,0.996748913349312,0.4947877046445917,-0.7660881221527192,0.16028530109491068,0.12705119702771547,0.09185434916661178,-0.4615475048472445,0.4817215526042129,4.013572806755386,0.0
2017-01-08 12:00:00,3.9579964,-1.4429291109506037,0.07729930545582793,1.0700400550866744,0.3222934336243098,-0.566580622935269,0.19970812268197008,0.16630858983554236,0.09872218851523815,-0.46226283021960435,0.4818350976621035,4.0135621712438105,0.0
2017-01-08 15:00:00,3.9979973,-0.7832877931289346,-0.5057582741932549,0.9376949329989469,0.12160656660449878,-0.3536359985939371,0.2381203549610285,0.20511556635357203,0.10561318082399733,-0.46297127897995155,0.48194841446246733,4.013551628691568,-4.440892098500626e-16
2017-01-08 18:00:00,6.0359993,1.714813404803377,-0.745298508574885,0.6253070507211339,-0.08876346887204012,-0.13323812982419195,0.27529665964466316,0.2434271195541011,0.11252531873259436,-0.46367282888092975,0.482061503534312,4.013541179161866,0.0
2017-01-08 21:00:00,2.341999,-1.7313160030276644,-0.6348322476227554,0.16751886777455446,-0.29091408772439664,0.0885382044152733,0.3110116984454616,0.2811982424094057,0.11945659488073687,-0.4643674576751893,0.4821743654066404,4.013530822717934,-4.440892098500626e-16
2017-01-09 00:00:00,2.1699982,-1.7763565995306023,-0.34746130881081755,-0.3654408917446386,-0.46808748301825204,0.30676300331232376,0.34504013307600273,0.31838392789179387,0.1264050019081325,-0.4650551431153811,0.4822870006084532,4.013520559422986,0.0
2017-01-09 03:00:00,4.8379974,0.8110206812525816,0.10178631903983502,-0.8834282812597469,-0.6038156015609301,0.5167960197965052,0.37715662524887994,0.3549391689735491,0.13336853245447686,-0.46573586295414815,0.4823994096687512,4.013510389340246,-8.881784197001252e-16
2017-01-09 06:00:00,5.819996,1.570553107704749,0.5302584139542543,-1.2810844234650414,-0.6817788156191679,0.7141454322567646,0.40713583667666353,0.3908189586269596,0.14034517915949063,-0.4664095949441498,0.48251159311654773,4.013500312532929,0.0
2017-01-09 09:00:00,6.0759964,1.5800052880187647,0.7023464497423857,-1.4516854945057127,-0.6870802617383719,0.895309201216731,0.4347524290719449,0.42597828982432345,0.14733293466286373,-0.46707631683802486,0.4826235514808373,4.0134903290642585,8.881784197001252e-16
2017-01-09 12:00:00,5.7859993,1.1051997201812902,0.47063531761119365,-1.3379689855614616,-0.6133509575728875,1.0585214761526698,0.4597810641472997,0.4603721555379362,0.15432979160430846,-0.4677360063884311,0.4827352852906279,4.013480438997455,0.0
2017-01-09 15:00:00,5.6899986,0.8113807015714963,-0.04921242290830778,-0.9645066190627537,-0.47530380675943557,1.2024262560574295,0.48199640361531654,0.49395554874007863,0.16133374262353456,-0.46838864134801306,0.48284679507492195,4.013470642395732,0.0
2017-01-09 18:00:00,5.549999,0.3356425266543953,-0.6610297908715551,-0.3811539723590108,-0.29271491882006256,1.3256709822287476,0.5011731091885779,0.526683462403049,0.16834278036023814,-0.4690341994694144,0.4829580813627191,4.013460939322315,0.0
2017-01-09 21:00:00,5.459999,-0.344628006560576,-1.1347056703860081,0.3199905387079617,-0.08536040327682431,1.4269030959643563,0.5170858425796648,0.5585108894991374,0.1753548974541316,-0.46967265850529427,0.48306914468302803,4.013451329840423,-8.881784197001252e-16
2017-01-10 00:00:00,5.9119987,-0.8679541949759227,-1.1556696476862394,0.9762808953354026,0.1269836303482412,1.5047700385619756,0.5295092655011641,0.5893928230006317,0.18236808654492254,-0.47030399620829744,0.4831799855648494,4.013441814013272,0.0
2017-01-10 03:00:00,9.023998,0.7527227011957572,-0.41070538617566066,1.426842919199484,0.3245410725330865,1.5579192513193427,0.5382180396656516,0.6192842558798314,0.189380340272305,-0.4709281903310705,0.48329060453718564,4.013432391904089,-1.7763568394002505e-15
2017-01-10 06:00:00,9.241997,-0.6602365264512494,0.8923872952856463,1.5245167356261637,0.48753581375565264,1.584998175534193,0.5429861503625739,0.6481408575321616,0.19638965127599758,-0.4715452186262676,0.48340100212904263,4.013423063576084,1.7763568394002505e-15
2017-01-10 09:00:00,10.507999,0.5976056161892862,1.1558745840291795,1.1221505882595517,0.6000441174722247,1.5846297870729034,0.54360923043738,0.6759211152284019,0.20339401219570066,-0.4721550588465358,0.48351117886942546,4.013413829092482,1.7763568394002505e-15
2017-01-10 12:00:00,6.9719963,-0.5804912317263436,-0.32764854489666306,0.18602129606354442,0.6615517390523419,1.5553029621058145,0.5400154562842372,0.702585072386639,0.21039141567111502,-0.472757688744522,0.48362113528733003,4.0134046885165064,8.881784197001252e-16
2017-01-10 15:00:00,6.459999,0.6275400188805639,-1.011800665454647,-0.8280227958875462,0.6746312765870741,1.496073633608241,0.5323296415940449,0.7280946085800556,0.2173798543419541,-0.47335308607287757,0.4837308719117671,4.013395641911369,0.0
2017-01-10 18:00:00,5.605999,-0.7407230130865168,0.1899664852896648,-1.4118289092413934,0.6386641772437841,1.4090364229579737,0.5208224283267247,0.7524182376340632,0.22435732084791712,-0.47394122858425286,0.48384038927173906,4.013386689340296,8.881784197001252e-16
2017-01-10 21:00:00,6.315998,-0.5240248798538951,0.7952774160541743,-1.3420020683705882,0.5537637664177466,1.2975385452384833,0.5057676640568743,0.7755503238970358,0.2313218078287149,-0.4745220940312946,0.48394968789624604,4.013377830866503,0.0
2017-01-11 00:00:00,7.817997,1.0399500750026875,0.2376594842667301,-0.5992346438478324,0.42903792844724337,1.165056245429823,0.4874288431547315,0.7974955849217169,0.23827130792404877,-0.4750956601666516,0.48405876831429145,4.013369066553212,8.881784197001252e-16
2017-01-11 03:00:00,5.445999,-1.1358573062183124,-0.5968723837306358,0.3323788046764632,0.27988598195985287,1.0150657685120692,0.4660684225042137,0.8182597757471767,0.24520381377362324,-0.4756619047429763,0.48416763105488553,4.01336039646364,-8.881784197001252e-16
2017-01-11 06:00:00,8.325996,1.1531847148003977,-0.30360831593834914,0.9492773993210208,0.12277672213765387,0.851043359465308,0.4419488589892427,0.8378486514124572,0.2521173180171522,-0.47622080551291596,0.48427627664702166,4.01335182066101,0.0
2017-01-11 09:00:00,8.571999,0.9033756134365601,0.2949894344998227,1.1722220195275483,-0.02661942507736994,0.6764652632696052,0.4153322113459437,0.8562683651044236,0.2590098132943313,-0.47677234022911363,0.4843847056197095,4.013343339208539,0.0
2017-01-11 12:00:00,8.147999,0.6758454069661148,0.5155228502954682,1.0733051783286829,-0.15787844508770998,0.49480772490502895,0.3864789457192215,0.8735266626011522,0.2658792922448687,-0.4773164866442265,0.48449291850194925,4.01333495216945,0.0
2017-01-11 15:00:00,6.727997,0.03814607459066425,0.2581009118695855,0.853710535898423,-0.26958643007230715,0.30954698935167346,0.35564913010617594,0.8896316878285087,0.2727237475084736,-0.47785322251090545,0.48460091582274645,4.013326659606962,0.0
2017-01-11 18:00:00,4.9139977,-0.6911517727812477,-0.27744086513766814,0.5939332198687687,-0.36238240659418797,0.1241593015895879,0.3231028325039249,0.9045915847123707,0.2795411717248469,-0.4783825255817899,0.4847086981111081,4.013318461584287,8.881784197001252e-16
2017-01-11 21:00:00,4.659996,0.06548519423197699,-0.7575030230212191,0.333731897333739,-0.43690540121638527,-0.05787909340113343,0.2891001209095621,0.9184144971786136,0.28632955753369765,-0.47890437360953964,0.4848162658960313,4.013310358164656,8.881784197001252e-16
2017-01-12 00:00:00,4.819996,0.46996303756314206,-0.5224428672129442,0.10245846597311153,-0.4937944405019256,-0.23309195064042776,0.25390106332020107,0.9311085691531047,0.2930868975747299,-0.47941874434679765,0.48492361970652254,4.013302349411283,0.0
2017-01-12 03:00:00,4.7059975,-0.3419130327531591,0.6116209693167706,-0.11067729709663784,-0.5336885510138283,-0.39800302514821756,0.21776572773294706,0.9426819445617163,0.29981118448764876,-0.47992561554621127,0.48503076007158313,4.013294435387388,8.881784197001252e-16
2017-01-12 06:00:00,4.7939987,-0.4445420493792148,1.2072394373335142,-0.32093255579810837,-0.5572267593151281,-0.5491360719444337,0.18095418214490738,0.9531427673303291,0.3065004109121586,-0.4804249649604313,0.48513768752021696,4.013286616156191,-8.881784197001252e-16
2017-01-12 09:00:00,4.777996,0.5240090545231606,0.5939888955090599,-0.5289237814605705,-0.5650465984553991,-0.683016339562442,0.1437264945531747,0.9624991813848176,0.3131525694879666,-0.4809167703421093,0.4852444025814285,4.013278891780913,0.0
2017-01-12 12:00:00,1.9539986,-0.629061157704053,-0.794429935986811,-0.6826445034150833,-0.5573838790864579,-0.796570798933392,0.10634273295487412,0.9707593306510458,0.31976565285477887,-0.4814010094438918,0.4853509057842194,4.01327126232477,2.220446049250313e-16
2017-01-12 15:00:00,1.9659958,0.3885908197951024,-1.6746369149978355,-0.7163420142603426,-0.5332550895402397,-0.8885362445411258,0.06906296534709411,0.9779313590548971,0.3263376536522977,-0.4818776600184314,0.4854571976575985,4.013263727850985,0.0
2017-01-12 18:00:00,2.5159988,0.8395542080789827,-1.6567441843128767,-0.5801046571635805,-0.49323512232986144,-0.958981546377053,0.032147259726954536,0.9840234105222324,0.3328665645202356,-0.48234669981837486,0.48556327873056476,4.013256288422777,0.0
2017-01-12 21:00:00,2.3359985,-0.5078660429407774,-0.7445632982001117,-0.3033529924036013,-0.44007070968429096,-1.0085081349791132,-0.004144315908449841,0.9890436289789396,0.3393503780982901,-0.4828081065963698,0.4856691495321191,4.013248944103365,4.440892098500626e-16
2017-01-13 00:00:00,3.5519981,-0.947239806407289,0.5611548277636499,0.03784737886156547,-0.376301996252847,-1.0384525032222984,-0.03955169356200542,0.9930001583508808,0.3457870870261716,-0.48326185810506717,0.48577481059126953,4.01324169495597,0.0
2017-01-13 03:00:00,6.673996,0.6942728838568505,1.6843551350258676,0.3603203591291021,-0.30417832701498243,-1.0504419436514492,-0.07381480523661642,0.9959011425639319,0.3521746839435808,-0.48370793209711216,0.4858802624370137,4.013234541043813,0.0
2017-01-13 06:00:00,7.6419983,0.9209098383294326,2.1475924207336354,0.5808898508961651,-0.22591817249329185,-1.04612912066577,-0.10667908553768327,0.9977547255439726,0.35851116149022966,-0.48414630632516453,0.485985505598367,4.013227482430107,0.0
2017-01-13 09:00:00,6.489998,0.13572386484715984,1.6479830453549185,0.6369900959801365,-0.14374000321037902,-1.0271215084001646,-0.13793515933489933,0.9985690512168728,0.36479451230581733,-0.48457695854186156,0.4860905406043192,4.01322051917808,8.881784197001252e-16
2017-01-13 12:00:00,4.4119987,-0.8153139998088892,0.5172943831324945,0.5484476952784271,-0.059813291488060916,-0.9949243842446244,-0.16747584824287168,0.9983522635084999,0.37102272903005834,-0.48499986649986204,0.4861953679838816,4.013213651350946,8.881784197001252e-16
2017-01-13 15:00:00,4.6399956,0.7621735828096992,-0.7437312326784146,0.35572571488249843,0.02366636447800348,-0.9510039468320298,-0.1952330526333119,0.9971125063447339,0.37719380430264354,-0.4854150079518017,0.4862999882660522,4.0132068790119275,-8.881784197001252e-16
2017-01-13 18:00:00,3.4139977,0.5903982766660747,-1.6541719943373119,0.10012669739079852,0.1036638899851694,-0.8968224200695153,-0.22114264760369423,0.994857923651447,0.38330573076329366,-0.48582236065034656,0.4864044019798423,4.013200202224242,4.440892098500626e-16
2017-01-13 21:00:00,2.3919983,0.19923354957893677,-2.1227835979592466,-0.1768246959212844,0.17692209165384323,-0.833842027864221,-0.24514050825147202,0.9915965697279051,0.3893565906783123,-0.4862219023481308,0.4865086096542469,4.01319362105111,4.440892098500626e-16
2017-01-14 00:00:00,1.305996,-0.6884100188312313,-2.1773535514610907,-0.433603803778327,0.24018377610443456,-0.7635249941232896,-0.2671625096741017,0.9873361403669396,0.3953448248204503,-0.4866136107978158,0.48661261181827675,4.013187135555755,-4.440892098500626e-16
2017-01-14 03:00:00,1.6959953,-0.5375630003216925,-1.8435355854983229,-0.6348726907885506,0.2901917499573545,-0.6873335427538598,-0.28714452696903986,0.9820842417347707,0.4012689635890627,-0.486997463752042,0.4867164090009278,4.013180745801392,-6.661338147750939e-16
2017-01-14 06:00:00,3.4799957,0.6778994768602742,-1.2353969707020076,-0.7700403250945708,0.3236888198330047,-0.6067298976630633,-0.3050224352337575,0.975848374402309,0.4071276429788221,-0.4873734389634613,0.48682000173120926,4.013174451851241,-4.440892098500626e-16
