ds,orig,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,res
2017-01-04 15:00:00,265.18,-5.669272503297537,2.777379369144662,1.7532646992946563,0.3945973078540207,4.241665637745017,-0.1857408865527859,-17.735440541381237,279.60354691719317,5.684341886080802e-14
2017-01-04 18:00:00,261.71,-7.585741636379808,1.2714180228183738,1.7376594439604438,0.46447054133521365,4.133294783968799,-0.18353057232811648,-17.731590390193983,279.60401980681905,0.0
2017-01-04 21:00:00,259.07,-8.583550785055104,-0.22889536577050126,1.6434334671793247,0.5171696560427654,4.026202711140597,-0.18124840751832794,-17.727604173011958,279.6044928969932,0.0
2017-01-05 00:00:00,259.47998,-6.737122346664215,-1.4414712591585195,1.4818836975314886,0.5536532519637145,3.9204464915641046,-0.17889444046300587,-17.723481582169658,279.6049661873961,0.0
2017-01-05 03:00:00,267.75998,2.6530284424038584,-2.25806728083414,1.2640917314666353,0.5751008342095553,3.8160776245501298,-0.17646872194110852,-17.7192223075629,279.605439677708,0.0
2017-01-05 06:00:00,272.13998,7.86210899591173,-2.736223704436884,1.001139165434121,0.5827160103856331,3.7131235069143522,-0.17397129060604388,-17.714826051212306,279.60591336760933,5.684341886080802e-14
2017-01-05 09:00:00,272.47,8.67151831727934,-2.820014766485125,0.7044899691046997,0.5777287445621545,3.61158517900872,-0.17140217091199686,-17.710292529338467,279.6063872567807,0.0
2017-01-05 12:00:00,267.88,4.1722334181299345,-2.4850925927211343,0.3875479931696651,0.5613358933739397,3.5114967886199304,-0.1687613796461809,-17.705621465828003,279.60686134490186,0.0
2017-01-05 15:00:00,264.46,0.6295282504544163,-1.9233966813406298,0.06576752040637522,0.5347142863365358,3.412912510653755,-0.1660489323330014,-17.70081258583094,279.6073356316535,0.0
2017-01-05 18:00:00,261.12,-3.0135061303924644,-1.1852200473418257,-0.24488075296982428,0.4990381528558665,3.3158891201266707,-0.16326483912560766,-17.69586561986865,279.6078101167158,0.0
2017-01-05 21:00:00,259.75,-4.704727033447077,-0.44993384765747135,-0.5283996244171765,0.45548172233716794,3.2204833920546143,-0.16040910591915014,-17.69078030272026,279.60828479976936,0.0
2017-01-06 00:00:00,257.33,-7.380298407808934,0.18139740084217193,-0.7687918913935805,0.4052192241860691,3.126752101453719,-0.1574817469912864,-17.685556360782453,279.6087596804943,0.0
2017-01-06 03:00:00,264.83,0.0036304444246528784,0.6176945342853305,-0.9500603513578689,0.3494248878080516,3.03475202334056,-0.15448277621615686,-17.680193520855553,279.609234758571,-5.684341886080802e-14
2017-01-06 06:00:00,270.41,5.624176149093884,0.8292190958132262,-1.060814676546898,0.2892731824366734,2.9445399327307777,-0.15141220706487607,-17.67469151014283,279.6097100336801,0.0
2017-01-06 09:00:00,271.37,6.659238288821672,0.9451053403781566,-1.1093042654483494,0.22592263496196907,2.8561726046408507,-0.14827005407923427,-17.669050054776623,279.6101855055016,0.0
2017-01-06 12:00:00,266.84,2.2335519362398717,0.987831582455582,-1.113902015807494,0.1604757219998729,2.769706814086911,-0.14505633019279804,-17.663268882497306,279.61066117371536,0.0
2017-01-06 15:00:00,264.25,-0.2751593048733411,1.0281244147767798,-1.0942477314657018,0.09406501686033143,2.6851993360848465,-0.14177104716782446,-17.657347722217782,279.61113703800265,5.684341886080802e-14
2017-01-06 18:00:00,262.66998,-1.7108305958752528,0.990093863129932,-1.061744129873596,0.0278413385405624,2.6027069456514282,-0.13841422053264804,-17.6512862990839,279.6116130980435,0.0
2017-01-06 21:00:00,260.83,-3.42299114405561,0.965230521858924,-1.0295031193214705,-0.037041825745288026,2.522286417802298,-0.13498586687169223,-17.645084337184976,279.6120893535178,0.0
2017-01-07 00:00:00,258.04,-6.042934481034246,0.8992387941678376,-1.003175649964627,-0.09946143144817396,2.4439945275535893,-0.13148600277001904,-17.638741560610864,279.61256580410657,-5.684341886080802e-14
2017-01-07 03:00:00,265.04,1.1568825072569506,0.8013843618357464,-0.9805925379846147,-0.15843249225613035,2.3678880499217785,-0.12791464481264128,-17.632257693450885,279.6130424494898,0.0
2017-01-07 06:00:00,268.38,4.713269474108253,0.678626898627853,-0.9565075222889522,-0.21302763033953273,2.294023759923342,-0.1242718095843754,-17.6256324597943,279.6135192893477,0.0
2017-01-07 09:00:00,269.3,5.8643056268735965,0.5286847651756615,-0.9276562251846328,-0.26236582539833986,2.222458432573628,-0.1205575136703816,-17.618865583730383,279.6139963233609,0.0
2017-01-07 12:00:00,264.43,1.1399757652644071,0.4560679176847805,-0.8995190199072467,-0.30551849413662036,2.1532488428894565,-0.11677177320260006,-17.611956789801567,279.61447355120936,5.684341886080802e-14
2017-01-07 15:00:00,261.04,-2.1068762628203106,0.385483753863279,-0.8806433726634851,-0.3415464499767944,2.0864517658867148,-0.11291460250156443,-17.604905804361795,279.614950972574,0.0
2017-01-07 18:00:00,259.29,-3.733120674902437,0.3387232047994714,-0.8767641653316527,-0.36969255862940026,2.0221239765816343,-0.10898601543439196,-17.597712354217645,279.61542858713443,0.0
2017-01-07 21:00:00,257.36,-5.579172659418587,0.33856737267978076,-0.89075255169261,-0.3895086140851855,1.960322249990643,-0.10498602586982059,-17.59037616617593,279.6159063945717,0.0
2017-01-08 00:00:00,258.27,-4.569935026871333,0.3291080465130218,-0.9219680619305396,-0.40088008488762006,1.9011023473284727,-0.10091464767442727,-17.582896967043226,279.61638439456567,-5.684341886080802e-14
2017-01-08 03:00:00,262.68,-0.0526515658712603,0.312748198672142,-0.9653622988766045,-0.4040576847682531,1.8445071423899768,-0.09677189471660619,-17.575274483626107,279.6168625867967,5.684341886080802e-14
2017-01-08 06:00:00,267.05,4.471613530945174,0.24075410136408612,-1.0107644371251896,-0.3994166189810897,1.7905386764468505,-0.09255778086342543,-17.567508442731928,279.6173409709455,0.0
2017-01-08 09:00:00,267.41,5.059466844538965,0.07545900761494327,-1.0467443160955066,-0.3873003410429721,1.739170149442074,-0.0882723199829845,-17.559598571166433,279.617819546692,-5.684341886080802e-14
2017-01-08 12:00:00,263.91,1.8752181783387523,-0.20334530729907416,-1.0669445819730485,-0.3681266170150643,1.690360135911231,-0.0839155259424497,-17.55154459573698,279.61829831371665,0.0
2017-01-08 15:00:00,260.3,-1.4071675400253858,-0.5229723662670872,-1.067273074992861,-0.34258615409776016,1.6440555195432411,-0.07948741261001875,-17.54334624325024,279.6187772717001,5.684341886080802e-14
2017-01-08 18:00:00,257.19,-4.299389061270294,-0.7646506988532751,-1.0438062726558883,-0.3116027236923087,1.6001835705152418,-0.07498799385305444,-17.535003240512538,279.61925642032213,0.0
2017-01-08 21:00:00,257.12,-4.3454497825604905,-0.8464678975957035,-0.9935662070739324,-0.27594160924899536,1.5586223350856507,-0.07041728353911599,-17.526515314330798,279.6197357592634,0.0
2017-01-09 00:00:00,257.86,-3.834797000297933,-0.7071297645251826,-0.9175871651635026,-0.236253701193319,1.5192098300235497,-0.06577529553610643,-17.517882191511926,279.62021528820446,0.0
2017-01-09 03:00:00,262.66,0.5523934420619676,-0.4110595890401925,-0.8204813943027769,-0.19315013443685555,1.4817683114661466,-0.061062047905539776,-17.509103594668012,279.62069500682526,5.684341886080802e-14
2017-01-09 06:00:00,266.09,3.4303003154379836,0.0032641353661795646,-0.7071764553814187,-0.14722393313842344,1.446117828030858,-0.05627757548813792,-17.500179229633197,279.62117491480615,0.0
2017-01-09 09:00:00,266.74,3.5076233854385857,0.42273858449527296,-0.5824988240772562,-0.09906587065193789,1.4120784283331362,-0.051421917317497026,-17.491108798048216,279.6216550118279,0.0
2017-01-09 12:00:00,264.97998,1.172523913045155,0.8347794387751235,-0.4512747343998051,-0.049266962000559765,1.3794701609903486,-0.0464951124280973,-17.481892001552378,279.6221352975702,5.684341886080802e-14
2017-01-09 15:00:00,263.52,-0.7702885047191621,1.1503340425922886,-0.3183336331311145,0.001584990565967424,1.348113074618537,-0.04149719985461542,-17.472528541785874,279.6226157717139,0.0
2017-01-09 18:00:00,262.69998,-1.9024632251074347,1.2965409866817432,-0.18849059503598617,0.052915520707740575,1.3178272178349215,-0.036428221291178536,-17.463018117728954,279.6230964339391,0.0
2017-01-09 21:00:00,261.78,-2.894629192273406,1.2084863692595254,-0.06537370366067614,0.10415525028637287,1.2884326392554453,-0.03128822907138568,-17.45336041772235,279.6235772839264,5.684341886080802e-14
2017-01-10 00:00:00,261.94,-2.513233504143171,0.8327094952509845,0.05161368217226969,0.15473502350240928,1.259749387496985,-0.02607727818926867,-17.443555127446214,279.62405832135596,5.684341886080802e-14
2017-01-10 03:00:00,263.59,-0.473956593982291,0.29449276396234936,0.1636435819112319,0.20408054724455366,1.2315975111758766,-0.02079542363802436,-17.433601932581624,279.6245395459079,0.0
2017-01-10 06:00:00,266.38998,2.7866814194943297,-0.30995398816365527,0.27178045176547283,0.25159733995286476,1.2037970589087021,-0.01544272041163544,-17.423500518808883,279.6250209572628,0.0
2017-01-10 09:00:00,265.88998,2.703711335596988,-0.8659118427096872,0.3770937933011586,0.29668587471084124,1.176168079312436,-0.010019223503888145,-17.41325057180907,279.6255025551012,0.0
2017-01-10 12:00:00,263.58,0.6974672566657802,-1.304005184288042,0.4806528036171796,0.3387469290696996,1.1485306210029727,-0.0045249879083231435,-17.402851777262285,279.62598433910296,5.684341886080802e-14
2017-01-10 15:00:00,261.66,-1.0086767400398082,-1.6479383724304102,0.5835247329175071,0.37718322747488786,1.1207047325975321,0.0010399313810768806,-17.392303820849563,279.6264663089488,0.0
2017-01-10 18:00:00,260.26,-2.3208085995304994,-1.8618937443984869,0.6867711160265645,0.4114032097516963,1.0925104627120579,0.006675479371213282,-17.381606388251253,279.6269484643187,0.0
2017-01-10 21:00:00,259.53,-3.055015202782574,-1.9806198639582835,0.791987942014042,0.44082602395062387,1.063767859963377,0.012381601067612238,-17.37075916514819,279.6274308048934,0.0
2017-01-11 00:00:00,259.12,-3.6016904725337167,-1.9654645237839077,0.9016670690373538,0.46488089769819907,1.0342972949731635,0.01815824147692954,-17.35976183722092,279.6279133303529,0.0
2017-01-11 03:00:00,261.33,-1.660172910008775,-1.8137335926720188,1.013171382734424,0.4830213405132021,1.0039264835998114,0.024005345605919198,-17.348614090150665,279.6283960403781,0.0
2017-01-11 06:00:00,267.13998,3.760041906817436,-1.529099985762986,1.120356430605192,0.49467209610065505,0.9725233687482601,0.02992285845981271,-17.337315609616848,279.62887893464847,0.0
2017-01-11 09:00:00,268.3,4.394582757366575,-1.0895647352889417,1.21634730204557,0.4991968319461232,0.9400311873410004,0.035910725046100794,-17.32586608130143,279.629362012845,5.684341886080802e-14
2017-01-11 12:00:00,264.35,-0.21195410177256477,-0.4921543581367388,1.2941942926981234,0.49593891493972553,0.9064262781373558,0.041968890370358745,-17.314265190884026,279.6298452746478,0.0
2017-01-11 15:00:00,263.16,-2.1030601487539653,0.1842774782675194,1.3468806999407505,0.48434327269428523,0.8716453027210744,0.048097299438947666,-17.302512624045715,279.6303287197372,-5.684341886080802e-14
2017-01-11 18:00:00,261.24,-4.70974680628331,0.8883770510487559,1.3672237305652104,0.4640821686831573,0.8355636774016105,0.054295897258130436,-17.29060806646714,279.6308123477936,0.0
2017-01-11 21:00:00,260.93,-5.627868534296203,1.5636336745626105,1.347729723426786,0.43518213701654335,0.79801341578736,0.060564628834611965,-17.278551203829036,279.6312961584974,-5.684341886080802e-14
2017-01-12 00:00:00,262.13,-4.842277425825767,2.102534296261765,1.280567900462597,0.39802855199706816,0.7588048082131461,0.06690343917431132,-17.266341721811852,279.63178015152874,0.0
2017-01-12 03:00:00,268.38998,1.257631918246203,2.4520883714479527,1.1576421366314575,0.3532648582615373,0.7177554216575245,0.07331227328363875,-17.253979306096475,279.63226432656813,0.0
2017-01-12 06:00:00,273.46,6.461188727478035,2.5800309609234207,0.971434805484117,0.3015693355848851,0.674700053427923,0.07979107616890622,-17.2414636423631,279.63274868329574,5.684341886080802e-14
2017-01-12 09:00:00,273.19998,6.765120880661514,2.350527475344542,0.7204592912538395,0.2436105663476525,0.6294831884565417,0.08633979283647487,-17.228794416292814,279.63323322139223,0.0
2017-01-12 12:00:00,264.8,-0.7153299207939247,1.8247239599698766,0.4178945209549229,0.18005491562539874,0.5819515289797761,0.0929583682924111,-17.215971313566012,279.63371794053757,0.0
2017-01-12 15:00:00,261.12,-3.2352852065979407,1.10048094649723,0.08042816628097403,0.11156857479280005,0.5319519509349051,0.09964674754327246,-17.20299401986358,279.63420284041234,0.0
2017-01-12 18:00:00,255.62,-7.420067019570765,0.24593947973503436,-0.27525210107420417,0.03881773522374684,0.47933133025989494,0.1064048755954201,-17.18986222086601,279.6346879206969,0.0
2017-01-12 21:00:00,254.4,-7.323155452988826,-0.6026213450525144,-0.6324586094164157,-0.037531411706839136,0.42393654289241733,0.11323269745467483,-17.176575602253504,279.635173181071,0.0
2017-01-13 00:00:00,256.53,-3.9656953614881454,-1.371257671240907,-0.9745036870521031,-0.11681267462536214,0.3656144647704386,0.12013015812774158,-17.163133849707535,279.63565862121584,0.0
2017-01-13 03:00:00,260.94998,1.5206301249531493,-2.005507366863931,-1.2846996622876596,-0.19835986215675308,0.3042119718311393,0.12709720262103058,-17.149536648908498,279.6361442408115,0.0
2017-01-13 06:00:00,264.62,6.008737258678282,-2.435427682277154,-1.5463588634284473,-0.2815067829270233,0.2395759400124857,0.13413377594051,-17.135783685536545,279.6366300395379,0.0
2017-01-13 09:00:00,265.97,7.876400524502137,-2.6260541003065954,-1.7427936187815962,-0.36558724556174216,0.17155324525234603,0.14123982309244276,-17.121874645272566,279.63711601707564,-5.684341886080802e-14
2017-01-13 12:00:00,261.81,3.8775669024444435,-2.5365918016372357,-1.859239053999945,-0.44993505868672456,0.09999076348834275,0.14841528908333726,-17.10780921379754,279.63760217310534,0.0
2017-01-13 15:00:00,258.99,0.8875170497275977,-2.1977659374233163,-1.8907556729859558,-0.5338923594110802,0.024735370658098464,0.1556601189195055,-17.093587076791913,279.6380885073071,0.0
2017-01-13 18:00:00,257.07,-1.469134246990463,-1.6691429215335682,-1.8430260888486152,-0.616672042358937,-0.05436605730081341,0.16297425760735776,-17.079207919935936,279.638575019361,0.0
2017-01-13 21:00:00,254.40999,-4.809971482924384,-0.9659573686214014,-1.724632801466722,-0.6967296327266904,-0.13746664445047566,0.17035765015271484,-17.06467142891079,279.63906170894774,0.0
2017-01-14 00:00:00,252.39,-7.672489331689695,-0.1634937149387196,-1.5446532588926716,-0.7720257075388092,-0.22471951485302014,0.17781024156237987,-17.049977289396914,279.6395485757474,-2.842170943040401e-14
2017-01-14 03:00:00,261.09,0.09861630702952663,0.6701048293308508,-1.3117609762487132,-0.8409247767485332,-0.3162777925712172,0.1853319768423702,-17.035125187074904,279.6400356194406,0.0
2017-01-14 06:00:00,269.35,7.420104524490971,1.4652800630614913,-1.034494305288685,-0.9019265136782004,-0.4122946016667076,0.19292280099909603,-17.0201148076255,279.64052283970756,0.0
2017-01-14 09:00:00,269.91,7.2404644309426365,2.0207337661380707,-0.7213901812132519,-0.9535320082032734,-0.5129230662021635,0.20058265903886932,-17.00494583672944,279.64101023622857,0.0
2017-01-14 12:00:00,263.19,0.09363642394138255,2.2297164311355346,-0.38098553922204764,-0.994242350199706,-0.6183163102400605,0.20831149596780568,-16.989617960066877,279.641497808684,-5.684341886080802e-14
2017-01-14 15:00:00,260.63,-2.596810362802306,2.1146776538259573,-0.020645153865362188,-1.0225586295435496,-0.7286274578422851,0.21610925679260995,-16.974130863319182,279.6419855567541,0.0
2017-01-14 18:00:00,258.85,-4.266354335835196,1.734192127884792,0.3551886426607593,-1.0369866180161227,-0.8440049511662919,0.22397588651915212,-16.958484232166462,279.6424734801194,0.0
2017-01-14 21:00:00,256.88,-5.935419176361553,1.1476724619852294,0.7361808778191256,-1.0360796597761104,-0.9645496599911377,0.23191133015394066,-16.942677752289452,279.64296157846,-5.684341886080802e-14
2017-01-15 00:00:00,255.92,-6.4372684598898715,0.39913735935140154,1.1102303788267158,-1.018529721493489,-1.0902238315855206,0.2399155327030911,-16.92671110936885,279.6434498514565,-2.842170943040401e-14
2017-01-15 03:00:00,260.47,-1.3533095176140721,-0.41925072110630013,1.4652359728992812,-0.9831406864993998,-1.2208777965565818,0.24798843917345567,-16.910583989085236,279.6439382987889,0.0
2017-01-15 06:00:00,265.08,3.702091973771978,-1.1323709749784239,1.7890964872535062,-0.928816228057466,-1.3562620955785376,0.2561299945704623,-16.894296077119456,279.6444269201379,0.0
2017-01-15 09:00:00,267.05,5.901002342445731,-1.6015346027261828,2.069710749105191,-0.8546610714629509,-1.4959262172944556,0.2643401439010124,-16.877847059151954,279.6449157151836,5.684341886080802e-14
2017-01-15 12:00:00,261.74,0.47957489510758544,-1.6965841001048727,2.2994219024418143,-0.7598599593271442,-1.639339633031574,0.2726188321711724,-16.861236620863465,279.6454046836065,0.0
2017-01-15 15:00:00,260.36,-1.3224918614647143,-1.4510026962277698,2.480668624531116,-0.6436185104493617,-1.7859509379288587,0.2809660043874506,-16.844464447934435,279.6458938250866,0.0
2017-01-15 18:00:00,259.31,-2.9212672127331123,-1.0262232095313946,2.5896069742037535,-0.5052349948104895,-1.9351160759434598,0.2893816055557663,-16.827530226045855,279.64638313930476,5.684341886080802e-14
2017-01-15 21:00:00,258.08,-4.764798774653606,-0.4540183941575032,2.594846514081213,-0.34432883507746376,-2.0860050759385027,0.29786558068287344,-16.810433640878014,279.646872625941,0.0
2017-01-16 00:00:00,258.66,-4.768358149574208,0.20106298214483695,2.4666124386111745,-0.16218076502829987,-2.237742287492275,0.3064178747749857,-16.793174378111754,279.6473622846756,0.0
2017-01-16 03:00:00,261.55,-2.371760399359811,0.9090156111432015,2.1795885007907407,0.03546931265032573,-2.389451449823876,0.3150384328382187,-16.77575212342786,279.6478521151891,0.0
2017-01-16 06:00:00,266.66998,2.619739535281505,1.4252540634482798,1.7096315155403758,0.2417084333498978,-2.540256302154026,0.3237271998790809,-16.758166562506975,279.64834211716186,0.0
2017-01-16 09:00:00,268.22,4.764137086517023,1.4127710768701196,1.0418743528217582,0.449599037344688,-2.6892805837017257,0.3324841209034422,-16.740417381029058,279.6488322902738,0.0
2017-01-16 12:00:00,260.82,-1.075067716878177,0.6007127055788362,0.20967196962825047,0.6522035649099501,-2.8356480336872036,0.3413091409180075,-16.72250426467528,279.6493226342056,0.0
2017-01-16 15:00:00,257.02,-2.791752197847622,-0.6484340937774805,-0.6995042278052657,0.8425844563202997,-2.978482391330001,0.3502022049288925,-16.70442689912663,279.6498131486378,0.0
2017-01-16 18:00:00,255.70999,-2.372268482848433,-1.5509538083665135,-1.5869665859157935,1.0138041518511378,-3.116907395850101,0.3591632579427528,-16.686184970063508,279.6503038332504,2.842170943040401e-14
2017-01-16 21:00:00,253.17,-4.452576602842387,-1.296024141132384,-2.3414863308582285,1.158925091777178,-3.25004678646734,0.3681922449653111,-16.667778163165764,279.6507946877236,2.842170943040401e-14
2017-01-17 00:00:00,255.17,-3.1197197287924014,-0.16597862624498988,-2.8176557175612844,1.2710106642971328,-3.3770252503244715,0.3772891110029777,-16.64920616411517,279.65128571173824,-2.842170943040401e-14
2017-01-17 03:00:00,260.16998,0.6917127801017682,1.1458163096793215,-2.9216403913112776,1.3433535171427486,-3.4970242630575874,0.3864538010626047,-16.63046865859178,279.6517769049742,0.0
2017-01-17 06:00:00,264.86,4.3028727006202105,1.936308613942833,-2.57744707714388,1.3713099644627404,-3.609433396867584,0.39568626015016034,-16.611565332276577,279.65226826711216,-5.684341886080802e-14
2017-01-17 09:00:00,265.38,4.431369716817348,1.5935016012876937,-1.7515509885870633,1.3550666261665143,-3.7136373159385503,0.4049864332715638,-16.592495870849607,279.6527597978321,0.0
2017-01-17 12:00:00,261.08,0.4324595184612646,0.24511059921145853,-0.5788710433214405,1.2958166843757535,-3.808861560983248,0.4143542654336181,-16.57325995999211,279.6532514968147,0.0
2017-01-17 15:00:00,259.21,-0.9142690264243059,-1.4008892898786178,0.7010608878062211,1.1947144408362549,-3.894292792337523,0.4237897016422424,-16.553857285384332,279.6537433637401,-5.684341886080802e-14
2017-01-17 18:00:00,258.32,-1.504737871629524,-2.6442672221481653,1.8319680143367214,1.0529141148544354,-3.9691175878989187,0.4332926869040924,-16.534287532707253,279.6542353982886,0.0
2017-01-17 21:00:00,258.22,-2.0109699391739606,-2.7868552064840455,2.595737366761092,0.8715699257371047,-4.032522525564931,0.4428631662252837,-16.514550387641272,279.65472760014075,0.0
2017-01-18 00:00:00,258.58,-3.000862111745251,-1.536914499511287,2.9365591839766196,0.6518360927910232,-4.083694183233009,0.4525010846123739,-16.494645535867324,279.65521996897684,0.0
2017-01-18 03:00:00,261.91998,-1.6343476285060223,0.7625544792615627,2.8732143608039244,0.39703169875834665,-4.121819129269078,0.4622063775400087,-16.474572663065704,279.655712504477,0.0
2017-01-18 06:00:00,264.91998,-0.06124761129981726,2.9088512684050336,2.4254722629225633,0.11913528012369481,-4.146082983047093,0.47197803149095885,-16.45433145491696,279.65620520632166,0.0
2017-01-18 09:00:00,266.35,1.692004166406976,3.6548469443640137,1.621938506325687,-0.16770976319296668,-4.155667029253923,0.481810698261154,-16.43392159710222,279.6566980741913,0.0
2017-01-18 12:00:00,260.8,-1.2656003241997693,2.374897201482664,0.5542683444550072,-0.44936003127201596,-4.149747421906958,0.49169389897680144,-16.41334277530188,279.65719110776615,0.0
2017-01-18 15:00:00,259.99,0.9375368097467313,0.7236299688418797,-0.5987011256659774,-0.7116721241929962,-4.127493661000592,0.5016105007409634,-16.392594675196488,279.6576843067265,0.0
2017-01-18 18:00:00,255.92,-0.6117507929654152,-0.5986277528574406,-1.6390876245543895,-0.9405026420367766,-4.088073753442866,0.5115418775707424,-16.371676982466823,279.65817767075293,2.842170943040401e-14
2017-01-18 21:00:00,253.79999,0.8176252838991158,-3.3258137403616352,-2.36900887272799,-1.121708184882753,-4.030655706142852,0.521469403484371,-16.350589382793633,279.6586711995254,2.842170943040401e-14
2017-01-19 00:00:00,250.29999,-1.2287204742147186,-4.546361839626834,-2.590582590704294,-1.2411437247948085,-3.954409154024694,0.5313744524981167,-16.32933156185721,279.6591648927245,-5.684341886080802e-14
