,ds,y_pred,y_real
8,2017-01-02 00:00:00,5.245171546936035,2.9639969999999995
9,2017-01-02 03:00:00,2.1403679847717285,2.0639954
10,2017-01-02 06:00:00,2.9873251914978027,3.645996
11,2017-01-02 09:00:00,3.7724013328552246,5.103996300000002
12,2017-01-02 12:00:00,4.1915059089660645,3.4639969999999995
13,2017-01-02 15:00:00,3.42659330368042,2.619999
14,2017-01-02 18:00:00,2.1340219974517822,1.6619987000000012
15,2017-01-02 21:00:00,2.406163215637207,1.1679955
16,2017-01-03 00:00:00,2.060896396636963,0.6019974000000006
17,2017-01-03 03:00:00,1.8488337993621826,0.4519958499999998
18,2017-01-03 06:00:00,1.8488795757293701,3.1379966999999995
19,2017-01-03 09:00:00,2.91520619392395,3.3759956
20,2017-01-03 12:00:00,3.103524684906006,2.7059975000000005
21,2017-01-03 15:00:00,2.7845699787139893,1.9719962999999996
22,2017-01-03 18:00:00,1.9928381443023682,2.0219955
23,2017-01-03 21:00:00,2.328176498413086,2.213997
24,2017-01-04 00:00:00,2.3834826946258545,1.5719985999999997
25,2017-01-04 03:00:00,2.5433051586151123,1.6859970000000004
26,2017-01-04 06:00:00,2.601299285888672,3.5299987999999995
27,2017-01-04 09:00:00,3.328477382659912,3.7579956
28,2017-01-04 12:00:00,3.075298547744751,1.7739982999999993
29,2017-01-04 15:00:00,2.5480709075927734,1.5499954000000002
30,2017-01-04 18:00:00,2.0966126918792725,2.2419968
31,2017-01-04 21:00:00,2.4866247177124023,0.983997340000001
32,2017-01-05 00:00:00,2.362067699432373,2.0159988
33,2017-01-05 03:00:00,3.0660910606384277,3.5599976
34,2017-01-05 06:00:00,4.077486038208008,5.029999000000001
35,2017-01-05 09:00:00,4.318145275115967,5.657997
36,2017-01-05 12:00:00,3.6923813819885254,2.7219963000000003
37,2017-01-05 15:00:00,3.1042776107788086,2.6619987000000003
38,2017-01-05 18:00:00,3.006378173828125,3.6319962
39,2017-01-05 21:00:00,2.9914705753326416,4.145996
40,2017-01-06 00:00:00,3.3157334327697754,3.1539955000000006
41,2017-01-06 03:00:00,3.03855562210083,3.857998
42,2017-01-06 06:00:00,4.214768886566162,1.7719954999999992
43,2017-01-06 09:00:00,2.793997049331665,3.685997
44,2017-01-06 12:00:00,3.4487640857696533,1.6679955000000009
45,2017-01-06 15:00:00,2.2302815914154053,1.7039986000000007
46,2017-01-06 18:00:00,2.1988821029663086,1.2219962999999998
47,2017-01-06 21:00:00,2.724726915359497,1.1799964999999992
48,2017-01-07 00:00:00,2.072254180908203,1.8519973999999992
49,2017-01-07 03:00:00,2.531259059906006,1.0639953999999991
50,2017-01-07 06:00:00,2.486318826675415,2.2819977
51,2017-01-07 09:00:00,3.16245698928833,3.0739975000000004
52,2017-01-07 12:00:00,2.873131036758423,2.3259964
53,2017-01-07 15:00:00,2.528524398803711,1.1539954999999993
54,2017-01-07 18:00:00,2.4732847213745117,2.251999
55,2017-01-07 21:00:00,2.3801844120025635,2.475998
56,2017-01-08 00:00:00,2.812553644180298,3.1179962
57,2017-01-08 03:00:00,3.500248908996582,5.4799957
58,2017-01-08 06:00:00,5.078568458557129,4.4979973
59,2017-01-08 09:00:00,4.248216152191162,7.1379967
60,2017-01-08 12:00:00,5.289361476898193,3.9579964
61,2017-01-08 15:00:00,4.695312976837158,3.9979973
62,2017-01-08 18:00:00,4.415340423583984,6.0359993
63,2017-01-08 21:00:00,4.699196815490723,2.3419990000000004
64,2017-01-09 00:00:00,1.9923732280731201,2.169998200000001
65,2017-01-09 03:00:00,3.103471279144287,4.8379974
66,2017-01-09 06:00:00,5.9853596687316895,5.819995999999999
67,2017-01-09 09:00:00,6.021917343139648,6.075996399999999
68,2017-01-09 12:00:00,4.688053131103516,5.7859993
69,2017-01-09 15:00:00,7.4186296463012695,5.689998599999999
70,2017-01-09 18:00:00,5.21844482421875,5.549999
71,2017-01-09 21:00:00,4.921215534210205,5.459999000000002
72,2017-01-10 00:00:00,4.733736038208008,5.9119987
73,2017-01-10 03:00:00,6.0310893058776855,9.023998000000002
74,2017-01-10 06:00:00,7.950901031494141,9.241996999999998
75,2017-01-10 09:00:00,8.65762710571289,10.507998999999998
76,2017-01-10 12:00:00,7.796988010406494,6.971996299999999
77,2017-01-10 15:00:00,6.576999187469482,6.459999
78,2017-01-10 18:00:00,5.639970779418945,5.605998999999999
79,2017-01-10 21:00:00,5.713328838348389,6.315998
80,2017-01-11 00:00:00,7.308001518249512,7.817997
81,2017-01-11 03:00:00,5.405842304229736,5.445999
82,2017-01-11 06:00:00,8.41126537322998,8.325996
83,2017-01-11 09:00:00,8.244643211364746,8.571999
84,2017-01-11 12:00:00,7.195546627044678,8.147999
85,2017-01-11 15:00:00,7.242804050445557,6.727997
86,2017-01-11 18:00:00,5.980034351348877,4.913997700000001
87,2017-01-11 21:00:00,3.7390739917755127,4.659995999999999
88,2017-01-12 00:00:00,4.641561985015869,4.819996
89,2017-01-12 03:00:00,4.220770835876465,4.7059975
90,2017-01-12 06:00:00,5.254689693450928,4.793998700000001
91,2017-01-12 09:00:00,5.492799282073975,4.777996
92,2017-01-12 12:00:00,3.9943172931671143,1.9539986
93,2017-01-12 15:00:00,1.7516486644744873,1.9659958
94,2017-01-12 18:00:00,2.94106388092041,2.5159988
95,2017-01-12 21:00:00,2.8741354942321777,2.3359985
96,2017-01-13 00:00:00,2.8282246589660645,3.5519981000000005
97,2017-01-13 03:00:00,3.8849215507507324,6.673995999999999
98,2017-01-13 06:00:00,7.876247406005859,7.6419983
