ds,orig,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,IMF14,res
2017-02-22 21:00:00,0.0,-1.789918984712683e-05,9.820929681098053e-05,-0.0014144260184983343,0.00018493547030711728,0.001332030766724724,-0.0006173494704141197,-0.0012845813437112718,0.0010599374951823482,0.00017631680497327053,-0.0015962510028805733,-0.0005746145994991515,-0.011629850671818627,0.0046674877012787995,0.009616054761391964,1.734723475976807e-18
2017-02-23 00:00:00,0.0,2.9235610330359362e-05,-8.267292467063236e-05,-0.0005800009909465656,-0.0008007303426804764,0.0016788225228922828,-0.0005830961054828334,-0.0013843737978675317,0.0010856737566150678,0.00016887521601345558,-0.0016435916906796608,-0.0005507677817974398,-0.011620291427226842,0.004667579355512546,0.00961533859998827,0.0
2017-02-23 03:00:00,0.0,1.5334277505621085e-06,-7.577559754367686e-05,7.571123162647734e-05,-0.001589849102592497,0.0018768979209884313,-0.0005386055439102293,-0.0014744820229592572,0.0011093643645024953,0.00016145150213956258,-0.0016909861746791423,-0.0005268679131694627,-0.011610681144729842,0.004667667030223206,0.009614622022353372,0.0
2017-02-23 06:00:00,0.0,-4.020265072135736e-05,5.326164031502588e-05,0.000396785114209815,-0.0019800494217497118,0.0018853247594255358,-0.00048449505630083193,-0.0015548822891473053,0.0011309159765889624,0.00015404986045989167,-0.0017384279443067832,-0.0005029159121952857,-0.011601019829153954,0.004667750723899056,0.009613905028676942,0.0
2017-02-23 09:00:00,0.0,1.4629009366887457e-05,6.1665633937807e-05,0.00046303669556361273,-0.0018909065768276036,0.001677924069850536,-0.0004225867331896964,-0.001625559219809283,0.0011502312966990712,0.00014667844200247514,-0.0017859104889903527,-0.0004789126974549764,-0.011591307485325341,0.004667830435028217,0.009613187619148646,1.734723475976807e-18
2017-02-23 12:00:00,0.0,-2.61452866900202e-05,0.00012082337994271343,0.00037184807967581486,-0.0014335671935264578,0.0012913418539942797,-0.0003548954674283822,-0.00168650914472129,0.0011672120401774698,0.00013934638627530055,-0.0018334272981576241,-0.0004548591875285992,-0.011581544118070249,0.0046679061620988746,0.00961246979395817,-1.734723475976807e-18
2017-02-23 15:00:00,0.0,-6.473547817688653e-06,1.908778196446996e-05,0.00033851156100361124,-0.0008499461861057352,0.0008098642763287533,-0.00028336063889187134,-0.0017377775640835989,0.0011817599223688168,0.0001320628327863431,-0.0018809718612363643,-0.00043075630099621875,-0.011571729732214903,0.004667977903599104,0.009611751553295281,0.0
2017-02-23 18:00:00,0.0,4.729131039522322e-05,-0.00017956208360479884,0.000456497607370124,-0.00036282631694257555,0.00032724590998336594,-0.00020990054173600838,-0.0017794310638156463,0.0011937766586177724,0.00012483692104357712,-0.0019285376676543412,-0.00040660495643790335,-0.011561864332585615,0.0046680456580171755,0.009611032897349651,0.0
2017-02-23 21:00:00,0.0,-0.00011331653235148724,6.236562878306371e-06,0.0004574334126825347,-1.672001052557478e-05,-7.445653442485397e-05,-0.00013643112528641528,-0.0018115535580758705,0.0012031811385326122,0.00011767559970019086,-0.0019761182068393298,-0.0003824060724337158,-0.011551947924008538,0.004668109423841267,0.009610313826310874,-1.734723475976807e-18
2017-02-24 00:00:00,0.0,1.9379647281194225e-05,-6.822586625763662e-06,0.00032149386685168696,0.00025785279311782346,-0.000367199982699949,-6.486833886872989e-05,-0.001834294142983218,0.0012099676937543631,0.00011057555733712945,-0.002023706968219093,-0.0003581605675637238,-0.011541980511309927,0.004668169199559397,0.009609594340368812,-1.734723475976807e-18
2017-02-24 03:00:00,0.0,6.40825347257241e-05,-2.9297444918894323e-06,0.00018113305363429448,0.00051524864786033,-0.0005702391061501141,2.8718681914291055e-06,-0.0018478426321614568,0.0012141790795407708,0.00010352577642344116,-0.002071297441221405,-0.0003338693604079913,-0.011531962099316097,0.004668224983659943,0.009608874439713023,-3.469446951953614e-18
2017-02-24 06:00:00,0.0,1.97642826715301e-06,2.018594878342839e-05,9.397284556139557e-05,0.0007561274379396204,-0.0007232423799537277,6.487354656836445e-05,-0.0018524107978920802,0.0012158792235316353,9.651602570384123e-05,-0.0021188831152740353,-0.0003095333695465807,-0.011521892692853202,0.004668276774630973,0.009608154124533216,-1.734723475976807e-18
2017-02-24 09:00:00,0.0,-5.951281749424216e-05,4.553367583302878e-05,2.880536900578971e-05,0.000954356203405092,-0.0008572355683873224,0.0001192207469364812,-0.0018482034548443509,0.00121512176111455,8.953940856302737e-05,-0.002166457479804752,-0.0002851535135595638,-0.011511772296747519,0.004668324570960625,0.009607433395019157,-1.734723475976807e-18
2017-02-24 12:00:00,0.0,1.612198805675382e-05,-1.3164042224337314e-05,-5.3064489549310234e-05,0.0011051167089881824,-0.0009768665950206827,0.0001640003134356349,-0.0018354152102525167,0.0012119418362552996,8.259451890698857e-05,-0.0022140140242413245,-0.0002607307110270037,-0.011501600915825238,0.004668368371137064,0.009606712251360491,-3.469446951953614e-18
2017-02-24 15:00:00,0.0,-3.827196159385395e-06,7.594675165951746e-06,-8.907192426684934e-05,0.0012079144079757645,-0.0010729311190740267,0.00019731251527763187,-0.0018142514094097748,0.0012063706326533295,7.568122389507324e-05,-0.0022615462380115247,-0.00023626588052896307,-0.011491378554912678,0.004668408173648504,0.009605990693746949,-1.734723475976807e-18
2017-02-24 18:00:00,0.0,-6.764128021255521e-05,5.903957540401555e-05,-8.11809178766991e-05,0.0012545394259484573,-0.0011361711594377313,0.00021730733035400267,-0.0017849339525773994,0.0011984416583846523,6.879939068663229e-05,-0.00230904761054312,-0.00021175994064551098,-0.011481105218836028,0.004668443976983127,0.009605268722368157,-1.734723475976807e-18
2017-02-24 21:00:00,0.0,1.8931065323667467e-05,-2.2412381743123283e-05,-7.069687573775746e-05,0.0012450445755638295,-0.001154234477703231,0.0002224137119281693,-0.0017477080112391894,0.001188197743765828,6.194888644101138e-05,-0.0023565116312638805,-0.00018721380995670914,-0.0114707809124215,0.00466847577962905,0.009604546337413835,0.0
2017-02-25 00:00:00,0.0,6.604125309336719e-05,-6.942029115061589e-05,-5.228102822444231e-05,0.001185501126905239,-0.0011151844743432645,0.0002119023939109833,-0.001702733982944601,0.001175684142427183,5.512957831756694e-05,-0.0024039317896015788,-0.00016262840704262723,-0.011460405640495415,0.004668503580074486,0.009603823539073719,0.0
2017-02-25 03:00:00,0.0,-4.502360131311919e-05,2.4471195411571696e-05,-2.5010609189342196e-05,0.001082305372029024,-0.0010151563412482247,0.00018673884238596267,-0.0016499543952786418,0.0011609461327333436,4.8341333475645566e-05,-0.0024513015749839766,-0.00013800465048332966,-0.011449979407883927,0.004668527376807538,0.009603100327537476,0.0
2017-02-25 06:00:00,0.0,-1.5344749162395623e-05,-2.2921513802963686e-05,-5.71894020044669e-06,0.0009399149257245008,-0.0008607248952915826,0.00014967039262410865,-0.0015899519482149296,0.0011440289930489413,4.1584019074597676e-05,-0.002498614476838854,-0.00011334345885887694,-0.011439502219413285,0.004668547168316392,0.009602376702994794,0.0
2017-02-25 09:00:00,0.0,6.337389310880709e-06,-4.643815772519589e-05,-9.919714163750414e-06,0.0007680238240684456,-0.0006648882268168934,0.00010402533270191877,-0.0015237077548593244,0.0011249780017385984,3.4857502273776676e-05,-0.0025458639845939725,-8.864575074934351e-05,-0.011428974079909792,0.00466856295308928,0.009601652665635372,0.0
2017-02-25 12:00:00,0.0,-1.765455642334085e-05,-1.5370360202697232e-05,-2.7795688533700657e-05,0.0005767585685586703,-0.0004430182921985655,5.318831613944245e-05,-0.0014522599933909726,0.0011038384371669506,2.816165023252455e-05,-0.002593043587677105,-6.391244473478721e-05,-0.011418394994199664,0.004668574729614317,0.00960092821564893,0.0
2017-02-25 15:00:00,0.0,-2.2700240434294906e-05,9.388025803044718e-06,-6.121158390147404e-05,0.00037782090410494424,-0.0002110758154331519,5.439964567415867e-07,-0.0013766468419890235,0.0010806555776986192,2.149633011020063e-05,-0.0026401467755160207,-3.914445939527569e-05,-0.011407764967109088,0.004668582496379677,0.009600203353225102,-1.734723475976807e-18
2017-02-25 18:00:00,0.0,-3.5422980972268694e-06,1.5379539088305384e-05,-0.00010003228487582067,0.00018137787224943786,1.5439936416173592e-05,-5.0522972826080145e-05,-0.0012979064788326228,0.0010554747016982408,1.4861409066147606e-05,-0.0026871670375384904,-1.434271331087478e-05,-0.011397084003464347,0.0046685862518735565,0.009599478078553601,1.734723475976807e-18
2017-02-25 21:00:00,0.0,2.5158839256328576e-05,-4.7482620821060445e-06,-0.00011596386062124852,-6.986024083072996e-06,0.00022226619594719403,-9.662793818896698e-05,-0.001217077082100918,0.0010283410875304363,8.256754259721477e-06,-0.002734097863172282,1.0491874938346076e-05,-0.01138635210809165,0.004668585994584065,0.009598752391824153,1.734723475976807e-18
2017-02-26 00:00:00,0.0,2.6367341341255663e-06,7.125900963683357e-06,-9.684380378602382e-05,-0.00018881061708787356,0.00039902824011514516,-0.0001343891460664477,-0.00113519393001846,0.0009993000135598421,1.682232850266998e-06,-0.0027809327418451654,3.535838677232639e-05,-0.01137556928581731,0.004668581722999432,0.009598026293226458,1.734723475976807e-18
2017-02-26 03:00:00,0.0,3.6137851310672336e-06,-6.73788854865013e-07,-6.22811666186429e-05,-0.0003648313715061979,0.0005406267976866791,-0.0001604668935224793,-0.0010532502501803419,0.0009683967581510783,-4.862288002862789e-06,-0.002827665162984913,6.025590361100627e-05,-0.011364735541467474,0.0046685734356078125,0.009597299782950134,0.0
2017-02-26 06:00:00,0.0,-2.2291985119986545e-05,2.7305178946269424e-05,-2.570698391029294e-05,-0.0005259755049465578,0.0006439523812359442,-0.00017168470250509274,-0.00097207604529763,0.0009356765996687764,-1.1376941140316612e-05,-0.0028742886160192903,8.518350687430377e-05,-0.011353850879868429,0.004668561130897335,0.009596572861184966,-1.734723475976807e-18
2017-02-26 09:00:00,0.0,5.191559264793726e-05,-5.1538224468192054e-05,1.5025400274627924e-05,-0.0006584373837937381,0.0007062637231268404,-0.00016512419132146326,-0.0008922465907773254,0.0009011848164775634,-1.7861859402745525e-05,-0.0029207965903760673,0.00011014027798216494,-0.01134291530584637,0.00466854480735613,0.009595845528120634,1.734723475976807e-18
2017-02-26 12:00:00,0.0,-2.907868944452277e-05,2.189644245650672e-05,4.776273010393449e-05,-0.0007532306425455072,0.0007248434636353729,-0.00013860110600936516,-0.0008138978555708709,0.0008649666869420759,-2.431717563080604e-05,-0.002967182575483015,0.00013512529835452576,-0.011331928824227573,0.004668524463472501,0.009595117783946745,0.0
2017-02-26 15:00:00,0.0,-5.971249199629136e-05,4.99866494940218e-05,6.0457045785410206e-05,-0.0008045064421472828,0.0006977395489519247,-9.235768011282723e-05,-0.0007366269721294815,0.0008270674894269311,-3.07430226651363e-05,-0.0030134400607679055,0.00016013764941131734,-0.01132089143983832,0.0046685000977345565,0.009594389628853082,0.0
2017-02-26 18:00:00,0.0,-1.3131355269779156e-05,7.615592401067472e-06,5.267636828938718e-05,-0.0008103486369195144,0.0006250793236010946,-3.027087979026804e-05,-0.0006599568723312897,0.0007875325022967637,-3.7139533346395394e-05,-0.003059562535658506,0.00018517641257247204,-0.011309803157504747,0.004668471708630378,0.009593661063029337,1.734723475976807e-18
2017-02-26 21:00:00,0.0,1.4150367483302745e-05,-7.112551858826647e-06,2.327071305074424e-05,-0.0007685729003991211,0.0005093256733745902,4.205590036423709e-05,-0.0005834219443514733,0.0007464070039161984,-4.3506840515227134e-05,-0.0031055434895825825,0.00021024066925792644,-0.01129866398205316,0.004668439294648229,0.009592932086665161,1.734723475976807e-18
2017-02-27 00:00:00,0.0,-1.111295209698559e-05,2.2768293556643413e-05,-7.72081300390136e-06,-0.0006834254123938976,0.000356316353108138,0.00011875518672118392,-0.0005065565763652071,0.000703736272649866,-4.9845077012286666e-05,-0.003151376411967911,0.00023532950088761822,-0.011287473918309827,0.004668402854276323,0.009592202699950243,1.734723475976807e-18
2017-02-27 03:00:00,0.0,1.3203969243331439e-05,-1.754110135588528e-05,-1.973760342796306e-05,-0.0005678707380761986,0.00017649245305722584,0.00019394745130764968,-0.0004288951565476699,0.000659565586862398,-5.61543756782216e-05,-0.0031970547922422566,0.0002604419888814762,-0.011276232971100872,0.004668362386002666,0.00959147290307432,0.0
2017-02-27 06:00:00,0.0,-2.8290396688750362e-05,-7.461855094290204e-07,-1.704994273790455e-05,-0.0004372009020819877,-1.712170784635102e-05,0.0002617513182576962,-0.0003499720730740342,0.0006139402249184156,-6.243486935368002e-05,-0.003242572119833394,0.0002855772146594392,-0.011264941145252684,0.0046683178883155955,0.009590742696227067,1.734723475976807e-18
2017-02-27 09:00:00,0.0,-4.1148485831937905e-05,-1.1608962197984158e-07,-1.358138999378257e-05,-0.0003082271687573632,-0.00020960470686638718,0.00031628541170538124,-0.0002693217141194782,0.0005669054651825553,-6.868669087931728e-05,-0.0032879218841690887,0.0003107342596414421,-0.011253598445591345,0.004668269359703133,0.009590012079598169,0.0
2017-02-27 12:00:00,0.0,-1.390669119397674e-05,-2.2447144210029847e-05,-9.631536076808483e-06,-0.00019755830458090853,-0.00038335043044547236,0.00035166835578473687,-0.00018647846785917736,0.0005185065860194399,-7.49099730957784e-05,-0.0033330975746771116,0.00033591220524741716,-0.011242204876943204,0.004668216798653534,0.009589281053377339,0.0
2017-02-27 15:00:00,0.0,4.426747775215329e-05,-6.307516953368187e-05,-2.217651822464184e-06,-0.00011645927493516814,-0.0005202082799591717,0.000362018774629847,-0.00010097672246830578,0.0004687888657936964,-8.110484884371399e-05,-0.003378092680785228,0.0003611101328972932,-0.011230760444134439,0.004668160203654919,0.009588549617754263,1.734723475976807e-18
2017-02-27 18:00:00,0.0,-8.306560258714191e-06,1.5027380165877572e-05,3.6883080649087443e-06,-6.42208444618285e-05,-0.000606247811952466,0.0003421482861953951,-1.2693515871955757e-05,0.000417797582869958,-8.727145096377439e-05,-0.003422900691921212,0.0003863271240110139,-0.01121926515199136,0.004668099573195503,0.009587817772918655,0.0
2017-02-27 21:00:00,0.0,1.1026252274349947e-05,1.307061378938823e-05,1.313767572241572e-05,-3.384608869798008e-05,-0.0006346001155936089,0.0002903662352149648,7.722874199509429e-05,0.0003655780156128529,-9.340991229661153e-05,-0.0034675150975128364,0.000411562260008511,-0.011207719005340145,0.004668034905763472,0.009587085519060132,1.734723475976807e-18
2017-02-28 00:00:00,0.0,-1.654367833538141e-05,4.490753669205049e-05,2.3158606207151047e-05,-1.814327937006236e-05,-0.0006061307504085453,0.00020928830657246107,0.0001677258994079897,0.0003121754423870074,-9.952036568287505e-05,-0.0035119293869878667,0.00043681462230972285,-0.011196122009007051,0.004667966199846896,0.009586352856368503,0.0
2017-02-28 03:00:00,0.0,-2.9107565581346874e-05,5.401681030372486e-05,2.6733032903683e-05,-1.3020593323754249e-05,-0.0005283738241648738,0.00010489559692729781,0.0002578390316318374,0.00025763514155704683,-0.00010560294396320957,-0.0035561370497740686,0.0004620832923345752,-0.011184474167818335,0.004667893453934049,0.009585619785033373,0.0
2017-02-28 06:00:00,0.0,0.00011824435074830781,-0.00011291424487759666,3.632965278833145e-05,-1.714177738490947e-05,-0.000411683210922422,-1.6951857153883757e-05,0.0003466092139317457,0.00020200239148760417,-0.00011165777997827162,-0.0036001315752992196,0.00048736735150300996,-0.011172775486600206,0.004667816666513054,0.009584886305244456,0.0
2017-02-28 09:00:00,0.0,-0.00011385233441310769,0.00010692777236731748,3.437161245928879e-05,-3.009686634430345e-05,-0.0002669929191834188,-0.00015069396176168828,0.00043307752157282093,0.00014532247054331045,-0.00011768500656871069,-0.0036439064529910858,0.0005126658812349542,-0.011161025970178887,0.004667735836072069,0.00958415241719144,0.0
2017-02-28 12:00:00,0.0,5.6069221910027735e-05,-6.665049889227642e-05,2.357746252380314e-05,-5.014956502048132e-05,-0.00010465924748339561,-0.00029079455282703543,0.0005162850298201687,8.764065708878724e-05,-0.0001236847565751725,-0.0036874551722774376,0.0005379779629503551,-0.011149225623380624,0.004667650961099224,0.009583418121064058,0.0
2017-02-28 15:00:00,0.0,-5.5248228190726586e-05,5.926003687498366e-05,-4.788560412877652e-06,-7.338123901861985e-05,6.585458909502466e-05,-0.0004317169405231675,0.0005952728139388951,2.9002229488668104e-05,-0.00012965716283831123,-0.0037307712225860407,0.0005633026780691307,-0.011137374451031707,0.004667562040082788,0.00958268341705196,0.0
2017-02-28 18:00:00,0.0,1.2478427204189108e-05,-7.074343345884549e-06,-1.944344698871874e-05,-9.495279631289278e-05,0.00023524850801101373,-0.000567924339234569,0.0006690819491941094,-3.054753389242403e-05,-0.0001356023581987719,-0.003773848093344671,0.0005886391080112307,-0.011125472457958365,0.0046674690715108515,0.009581948305344902,0.0
2017-02-28 21:00:00,0.0,-7.484606803949569e-06,8.270269104129673e-06,-2.5751829460133107e-05,-0.00011189896453167428,0.0003941039557353979,-0.0006938807559404421,0.00073675792742577,-9.096777126470608e-05,-0.00014152047549720898,-0.0038166792739810977,0.0006139863341965832,-0.011113519648986778,0.004667372053871626,0.009581212786132482,1.734723475976807e-18
2017-03-01 00:00:00,0.0,-2.1230360961030432e-05,1.5136196681869857e-05,-2.5810947250328975e-05,-0.00012192393580029032,0.0005338551154254048,-0.0008040600405933053,0.0007973687166674547,-0.00015224009703202496,-0.00014741164757427243,-0.0038592582539230813,0.0006393434380451166,-0.011101516028943204,0.0046672709856532026,0.00958047685960449,0.0
2017-03-01 03:00:00,0.0,3.2235845442545134e-05,-5.4108506695997196e-05,-1.1394427166734046e-05,-0.0001239179559135716,0.0006474792030269831,-0.0008932300777959888,0.0008500192046522893,-0.00021438304529777214,-0.00015327600727060967,-0.0039015785225983983,0.0006647095009767725,-0.011089461602653918,0.004667165865343847,0.009579740525950552,1.734723475976807e-18
2017-03-01 06:00:00,0.0,-4.9294280880288625e-05,2.578786518559276e-05,-4.063443450945692e-06,-0.00011863178510967424,0.0007313932119390911,-0.0009576329311122984,0.0008938696834002283,-0.00027746876936843664,-0.00015911368742687023,-0.003943633569434821,0.0006900836044114894,-0.011077356374945124,0.004667056691431662,0.009579003785360394,0.0
2017-03-01 09:00:00,0.0,-1.777842888574648e-05,5.985343869919759e-06,-6.087383210347596e-06,-0.0001042608800723435,0.0007861175792166454,-0.0009958019881858187,0.0009282545550541232,-0.0003415616725972741,-0.0001649248208837084,-0.003985416883860114,0.0007154648297691901,-0.01106520035064311,0.004666943462404871,0.009578266638023714,0.0
2017-03-01 12:00:00,0.0,4.529327547422347e-05,-4.7114015574551255e-05,-6.929629628630756e-06,-7.814388808991372e-05,0.0008143257307162124,-0.0010085925791174213,0.000953274012818149,-0.0004066953955917875,-0.00017070954048176975,-0.004026921955302054,0.000740852258469823,-0.011052993534574024,0.004666826176751546,0.009577529084130199,-1.734723475976807e-18
2017-03-01 15:00:00,0.0,-0.00010642756231944535,0.00011424743856002341,-1.010750346937294e-05,-3.9242639028579186e-05,0.0008187697973291412,-0.0009983487789810106,0.000969560942463497,-0.0004728464395027563,-0.0001764679790617037,-0.004068142273188399,0.0007662449719333109,-0.011040735931564188,0.004666704832959968,0.009576791123869517,-3.469446951953614e-18
2017-03-01 18:00:00,0.0,5.2523190696624804e-05,-3.834293997877753e-05,-1.2809048157939452e-05,1.2478926288209202e-05,0.0008016431675594758,-0.0009680459046237615,0.0009778999973163087,-0.0005399224847784626,-0.0001822002694641681,-0.0041090713269469285,0.000791642051579594,-0.011028427546439802,0.0046665794295182245,0.0095760527574314,3.469446951953614e-18
2017-03-01 21:00:00,0.0,1.4989813572697167e-05,2.3588072970323595e-06,-1.3955784210671e-05,7.577097849280932e-05,0.000765092003838245,-0.0009206522263520894,0.000979026599105022,-0.000607759185929373,-0.00018790654452980184,-0.004149702606005408,0.0008170425788286052,-0.011016068384027139,0.004666449964914566,0.009575313985005504,0.0
2017-03-02 00:00:00,0.0,-9.360444001389757e-06,2.753668060174588e-05,-1.4672137812455434e-05,0.00015072108668041245,0.0007110250904303606,-0.0008587842968037555,0.0009736041311645705,-0.0006761320037351383,-0.00019358693709926197,-0.004190029599791606,0.0008424456351002775,-0.01100365844915237,0.004666316437637032,0.009574574806781576,1.734723475976807e-18
2017-03-02 03:00:00,0.0,-4.3160296991420314e-06,1.799293380850525e-05,-1.223778823045747e-05,0.00023749662882524447,0.0006407877638187448,-0.0007845816607374579,0.0009622820636449015,-0.0007448031579797671,-0.0001992415800131957,-0.004230045797733297,0.0008678503018145515,-0.01099119774664182,0.004666178846173899,0.009573835222949292,-1.734723475976807e-18
2017-03-02 06:00:00,0.0,4.808349160271943e-05,-4.6645937786851366e-05,-2.4798571964149592e-06,0.0003345322055102421,0.0005548885752807319,-0.0006996410119119222,0.0009457105699598677,-0.0008135345418691742,-0.00020487060611225347,-0.004269744689258249,0.0008932556603913568,-0.010978686281321643,0.004666037189013297,0.009573095233698294,0.0
2017-03-02 09:00:00,0.0,-1.690913103250044e-05,1.290951636133754e-05,1.8121989836898912e-06,0.0004399318990393135,0.0004537918783902978,-0.0006051742555648315,0.0009245368163690641,-0.0008820880486092775,-0.00021047414823708742,-0.004309119763794225,0.000918660792250626,-0.010966124058018176,0.004665891464643464,0.009572354839218306,-1.734723475976807e-18
2017-03-02 12:00:00,0.0,-4.936732389866757e-06,-3.906330662038841e-06,8.411473771617847e-06,0.0005516482850404963,0.00033815591953236234,-0.0005021997555833492,0.0008993601531878899,-0.0009502255714059929,-0.00021605233922834563,-0.004348164510769004,0.0009440647788122976,-0.010953511081557558,0.004665741671552398,0.009571614039699094,0.0
2017-03-02 15:00:00,0.0,-6.662124288653051e-06,-4.099727974655788e-06,1.5511009401252805e-05,0.0006678837737455702,0.00020937877686156195,-0.0003915318119849878,0.0008706268509532835,-0.0010177090034652393,-0.00022160531192667662,-0.004386872419610352,0.0009694667014963042,-0.010940847356766084,0.004665587808228448,0.009570872835330228,-1.734723475976807e-18
2017-03-02 18:00:00,0.0,3.967603292733261e-05,-4.221209331598511e-05,1.564828202649986e-05,0.0007865383341415951,6.987645063248934e-05,-0.0002738456607337716,0.000838695218519772,-0.001084300237992933,-0.00022713319917273142,-0.004425236979746035,0.0009948656417225802,-0.010928132888469938,0.004665429873159616,0.009570131226301508,1.734723475976807e-18
2017-03-02 21:00:00,0.0,-1.883058944399699e-05,3.2261704044643895e-05,8.425316597246246e-06,0.0009065293659568227,-7.643744053254272e-05,-0.00014970965347706192,0.0008038602024084595,-0.0011497611681949872,-0.00023263613380716393,-0.004463251680603829,0.0010202606809110628,-0.010915367681495435,0.0046652678648342275,0.009569389212802554,0.0
2017-03-03 00:00:00,0.0,-3.8789975967376195e-05,6.194150820378587e-05,3.263226213330663e-06,0.0010276963748132074,-0.00022481348146219802,-1.9667609049413296e-05,0.00076640016823173,-0.0012138536872773227,-0.000238114248670619,-0.0045009100116115,0.0010456509004816879,-0.010902551740668768,0.0046651017817403865,0.009568646795023067,1.734723475976807e-18
2017-03-03 03:00:00,0.0,5.320567930366019e-05,-3.374353588641806e-05,5.484769794703521e-06,0.001148749845641834,-0.0003720206097932902,0.00011565872792017776,0.0007265920437085293,-0.0012763396884458576,-0.00024356767660374664,-0.004538205498128012,0.0010710354177855782,-0.01088968507081616,0.004664931622366169,0.009567903973152832,0.0
2017-03-03 06:00:00,0.0,-5.577488837877438e-06,1.381420734688146e-05,1.1489912865537638e-05,0.0012669071140494971,-0.0005173655311767576,0.00025556465848305975,0.0006847126021443996,-0.0013369810649065026,-0.00024899655044719946,-0.004575131809237131,0.0010964134938986664,-0.01087676767676389,0.0046647573851999165,0.0095671607473814,1.734723475976807e-18
2017-03-03 09:00:00,0.0,4.86741285333649e-06,-2.32804226433696e-05,3.174370448186713e-05,0.0013799955861971468,-0.0006610047512512503,0.0003992821672598643,0.0006410386168448822,-0.0013955397098651791,-0.0002544010030416278,-0.004611682649953805,0.0011217844258280686,-0.010863799563338212,0.004664579068729685,0.009566417117898593,0.0
2017-03-03 12:00:00,0.0,-7.456022513434071e-05,5.4385897452517834e-05,2.8960513378499316e-05,0.0014854519489215891,-0.0008031010640784241,0.0005459899458398194,0.0005958468611155258,-0.0014517775165278027,-0.0002597811672276795,-0.004647851725292996,0.0011471475105809062,-0.010850780735365304,0.004664396671443618,0.009565673084894071,0.0
2017-03-03 15:00:00,0.0,9.2107389386648e-05,-9.954350688258656e-05,1.3904186443165847e-05,0.0015813254155072356,-0.0009418358822776031,0.0006949248958969098,0.0005494141082618751,-0.0015054563781002935,-0.00026513717584600223,-0.00468363274026966,0.0011725020451643037,-0.010837711197671435,0.00466421019183,0.009564928648557442,0.0
2017-03-03 18:00:00,0.0,-8.326242552146856e-05,8.353955346803082e-05,3.394138066069773e-06,0.0016666278844107046,-0.001073379182077843,0.0008454298405316561,0.0005020171315894831,-0.0015563381877885638,-0.0002704691617372501,-0.004719019399898746,0.0011978473265853737,-0.01082459095508284,0.0046640196283769,0.009564183809078492,0.0
2017-03-03 21:00:00,0.0,6.332585731433901e-05,-6.85227581533671e-05,4.0945414310969145e-06,0.0017395773228994216,-0.0011943073284961625,0.0009968409806917287,0.0004539327044038701,-0.0016041848387985294,-0.00027577725774207323,-0.004754005409195217,0.0012231826518512461,-0.010811420012425757,0.004663824979572487,0.009563438566646917,0.0
2017-03-04 00:00:00,0.0,-3.126529079709866e-05,1.502368350480667e-05,1.0118885797119032e-05,0.0017972337157181042,-0.0013031727400381358,0.0011484003312159058,0.0004054376000106054,-0.0016487582243361121,-0.0002810615967011201,-0.004788584473174023,0.001248507317969033,-0.010798198374526427,0.004663626243904985,0.009562692921452356,1.734723475976807e-18
2017-03-04 03:00:00,0.0,3.467275241161691e-05,-6.336619624628549e-05,2.11363004220098e-05,0.0018372816240856673,-0.0014011128567815506,0.001299207761023882,0.00035680859171521303,-0.0016898202376072246,-0.00028632231145504187,-0.00482275029685012,0.0012738206219458578,-0.010784926046211113,0.004663423419862528,0.00956194687368456,0.0
2017-03-04 06:00:00,0.0,-6.593506314922531e-05,8.092440251985307e-05,-1.8441125913560826e-05,0.001859660676298504,-0.0014898311011798363,0.001448552892552451,0.000308322452823257,-0.0017271327718177852,-0.0002915595348444875,-0.004856496585238471,0.001299121860788845,-0.010771603032306025,0.004663216505933331,0.00956120042353315,-1.734723475976807e-18
2017-03-04 09:00:00,0.0,9.867664818244025e-05,-3.957939830311547e-05,-5.2905490263508145e-05,0.001864493992771133,-0.0015698239664267066,0.001596290354976236,0.0002602559566402756,-0.0017604577201737123,-0.00029677339971010617,-0.00488981704335402,0.0013244103315051094,-0.010758229337637383,0.004663005500605431,0.009560453571187925,1.734723475976807e-18
2017-03-04 12:00:00,0.0,-2.884112206118016e-05,7.072439699285246e-05,-2.4528667038813863e-05,0.0018521876147086426,-0.0016384674497429354,0.0017428886583788887,0.00021288587647181112,-0.0017895569758809204,-0.00030196403889254706,-0.004922705376211734,0.0013496853311017784,-0.010744804967031474,0.004662790402367184,0.009559706316838447,1.734723475976807e-18
2017-03-04 15:00:00,0.0,-5.867289485723253e-06,-7.291037797839353e-06,3.525291115443112e-05,0.0018241763612467244,-0.0016908294231648942,0.0018894026969756667,0.00016648898562338953,-0.0018141924321453265,-0.000307130739828968,-0.004955156134230058,0.0013749461565859677,-0.010731329925314446,0.004662571209706547,0.009558958660674528,0.0
2017-03-04 18:00:00,0.0,4.328706400140452e-06,-3.6006984741541505e-05,4.6296070817560175e-05,0.0017810436493951817,-0.00172359875282169,0.0020372114818567604,0.00012134205740059406,-0.0018341259821728511,-0.00031226940834254625,-0.00498716724944142,0.001400192104964802,-0.010717804217312667,0.004662347921111898,0.00955821060288578,-3.469446951953614e-18
